TIME,POSITION,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF
4.25,0.84,4.813046090608217,8.352667236604026E-4,4.8743529704296815,0.0011323373366808292,4.615037764536219,0.09084525370478531,0.08403739984783626,0.6415115616390791
5.25,1.05,4.815590344006317,6.684792181041589E-4,4.859548630211652,9.152616619897009E-4,4.766504016124569,0.1039264738595533,0.08464297701867644,1.1797666784418717
6.25,1.26,4.801250212867002,2.92513001034914E-4,4.816016002910178,4.302189364906917E-4,5.610794880902327,0.1630564194436481,0.0872153158470174,5.774527817691071
7.25,1.47,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
8.25,1.68,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
9.25,1.89,4.835501187336942,7.784975273594519E-4,4.795025591503154,0.0011035877079971909,5.3634707306021445,0.14800419440892978,0.08701706352060179,0.5915959466317333
10.25,2.1,4.872675284712368,0.001011142097578628,4.80702244300619,0.0013468293013276253,4.753617080301096,0.10353321058661324,0.08560510237453214,0.2389309136652755
11.25,2.31,4.77911258930963,0.04820401353260633,0.002129742809141596,0.12295052422112865,19.954905118818967,1.3249898726578342,0.14357801708506804,0.62995677168391
12.25,2.52,4.910857206650994,0.0012942755470911613,4.806505896307597,0.0016645615112294888,4.478817645275149,0.07928673937388211,0.08513632852505232,0.21560065595172628
13.25,2.73,4.926832786526415,0.0015525130519022708,4.799215085284994,0.0019812810263984274,4.456738150857276,0.0773036654351152,0.08532526615474662,0.20874704110193534
14.25,2.94,4.944252448008263,0.001965253127049155,4.78624689321006,0.002493282964197766,4.471242293003583,0.07888056917050626,0.08576334206199657,0.18642266625806977
15.25,3.15,4.962760155910764,0.0025261566034855227,4.769730667354363,0.003190985566677548,4.513745167480839,0.08312335591806375,0.08636979163419317,0.16188868081688806
16.25,3.36,4.981706372890576,0.0031428894648378156,4.754166175674251,0.003955886297467487,4.564367827359106,0.08802241426313183,0.08697619800571614,0.13908457370702032
17.25,3.57,5.00234181629636,0.003785224000925825,4.740453820467869,0.004745083526420699,4.61041927731087,0.09239565092161908,0.08751483991610946,0.11597118962924467
18.25,3.78,5.026529854368784,0.004398953155083515,4.729653015371191,0.005479394521618991,4.633687519218141,0.09467775255019599,0.08791860770821248,0.09421727450863633
19.25,3.99,5.054738780589123,0.004835132512845471,4.7254761659657,0.005964466282525729,4.614259842126156,0.09314956347529851,0.08809052837363313,0.08809052994865091
20.25,4.2,5.074035561608804,0.006322493287035676,4.698085217012902,0.007847424012492901,4.806855207486067,0.10984444885062479,0.08911963817598292,0.1021872752922874
21.25,4.41,5.09130707205551,0.007469514957023917,4.6807137875984735,0.009319428329412557,4.959546588665765,0.12205796869832598,0.08996121009660797,0.1485727352042665
