"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
332.75,-6.3,7.66119236561225,8.15902015260947,8.08153902362851,0.0254194747086363,0.0254194747581317
333.25,-6.51,7.65882287556899,8.15274131902555,8.09553805996245,0.0253977340851269,0.0253977340968994
333.75,-6.09,7.65617446437964,8.14768122046761,8.1054883148176,0.0253628458894829,0.0253628459068102
334.25,-6.3,7.65398648147816,8.139134468829,8.08787145998089,0.0253310896311911,0.0253310895921912
334.75,-5.88,7.6519063575136,8.1301858589913,8.06809690732929,0.0253031486480522,0.0253031486122643
335.25,-6.09,7.6501258560421,8.11923776692093,8.03527260230681,0.0252813571076856,0.0252813570960437
335.75,-5.67,7.64879302018599,8.10443021404825,7.95682367967089,0.0252504041769674,0.025250404204339
336.25,-5.88,7.64787789798973,8.0867812608068,7.84009177026234,0.0252115460815228,0.0252115461006633
336.75,-5.46,7.64763072547875,8.06593759611427,7.69092969755851,0.0251769960357094,0.0251769960398657
337.25,-5.67,7.64799843176091,8.04298166534878,7.51358340148471,0.0251452492028319,0.0251452492210156
337.75,-5.25,7.64892232895646,8.01887946530948,7.30914401687863,0.0251128200132312,0.0251128199881798
338.25,-5.46,7.65017747899118,7.99590269506756,7.11680196431581,0.0250964095503422,0.0250964095821573
338.75,-5.04,7.65183693132051,7.97296612633552,6.89667932930297,0.0250728820696517,0.0250728820864296
339.25,-5.25,7.65399150813415,7.95067076290629,6.68396031780581,0.0250679116821676,0.0250679116770585
339.75,-4.83,7.65649648351286,7.92951614247508,6.47667409799304,0.0250749393263164,0.0250749393152999
340.25,-5.04,7.6590287895912,7.910335614716,6.26577581578137,0.0250781048183731,0.0250781047837212
340.75,-4.62,7.66225064120194,7.89126380899408,6.05077277761634,0.0250973092896387,0.0250973092986037
341.25,-4.83,7.66603720681095,7.8729087647416,5.81061068623248,0.0251142523543217,0.0251142523370201
341.75,-4.41,7.67092634953033,7.85469383559137,5.5189772301265,0.0251266226480713,0.0251266226617108
