TIME_s,R1_Ω,MYO1_mV,R2_Ω,MYO2_mV,APPARENT_07_21_RHO_Ω·m,APPARENT_35_21_RHO_Ω·m,CCR_Ω
0.028,119.361,-1598.343,168.02,-9021.889,5.25,4.927,3229.0
0.029,119.363,-2582.26,168.021,-7.84,5.25,4.927,3229.0
0.03,119.362,-966.566,168.02,-5456.359,5.25,4.927,3229.0
0.031,119.361,-589.931,168.019,-1.774,5.25,4.927,3229.0
0.032,119.361,-220.773,168.018,-1246.556,5.25,4.927,3229.0
0.033,119.36,954.419,168.017,3.017,5.25,4.927,3229.0
0.034,119.359,357.292,168.017,2016.657,5.25,4.927,3229.0
0.035,119.359,1474.053,168.016,4.484,5.25,4.926,3229.0
0.036,119.358,551.749,168.015,3114.653,5.25,4.926,3229.0
0.037,119.357,898.205,168.014,2.678,5.25,4.926,3229.0
0.038,119.357,336.166,168.013,1897.976,5.25,4.926,3229.0
0.039,119.356,-554.651,168.012,-1.769,5.25,4.926,3229.0
0.04,119.356,-207.661,168.013,-1171.872,5.25,4.926,3229.0
0.041,119.357,-2251.05,168.014,-6.893,5.25,4.926,3229.0
0.042,119.357,-842.62,168.015,-4756.521,5.25,4.926,3229.0
0.043,119.358,-3563.072,168.015,-10.776,5.25,4.926,3229.0
0.044,119.359,-1333.644,168.016,-7528.983,5.25,4.926,3229.0
0.045,119.359,9337.998,168.017,28.489,5.25,4.927,3229.0
0.046,119.36,3495.391,168.018,19731.419,5.25,4.927,3229.0
0.047,119.36,-3435.239,168.019,-10.654,5.25,4.927,3229.0
0.048,119.361,-1285.956,168.019,-7258.623,5.25,4.927,3229.0
0.049,119.361,-2077.567,168.02,-6.315,5.25,4.927,3229.0
0.05,119.361,-777.673,168.02,-4389.951,5.25,4.927,3229.0
0.051,119.36,-474.579,168.019,-1.318,5.25,4.927,3229.0
0.052,119.36,-177.572,168.019,-1002.826,5.25,4.927,3229.0
0.053,119.359,767.875,168.019,2.399,5.25,4.927,3229.0
0.054,119.359,287.432,168.018,1622.465,5.25,4.927,3229.0
0.055,119.358,1185.92,168.018,3.586,5.25,4.927,3229.0
0.056,119.357,443.887,168.018,2505.873,5.25,4.927,3229.0
0.057,119.357,722.639,168.017,2.121,5.25,4.927,3229.0
0.058,119.356,270.493,168.017,1527.047,5.25,4.927,3229.0
0.059,119.356,-446.222,168.017,-1.418,5.25,4.927,3229.0
0.06,119.357,-167.085,168.017,-942.855,5.25,4.927,3229.0
0.061,119.357,-1811.103,168.017,-5.561,5.25,4.927,3229.0
0.062,119.358,-677.956,168.018,-3826.905,5.25,4.927,3229.0
0.063,119.359,-2866.671,168.018,-8.63,5.25,4.927,3229.0
0.064,119.359,-1072.948,168.018,-6057.419,5.25,4.927,3229.0
0.065,119.36,7512.928,168.018,22.915,5.25,4.927,3229.0
0.066,119.361,2812.232,168.019,15875.009,5.25,4.927,3229.0
0.067,119.361,-2763.813,168.019,-8.505,5.25,4.927,3229.0
0.068,119.362,-1034.628,168.019,-5839.943,5.25,4.927,3229.0
0.069,119.363,-1671.534,168.02,-5.099,5.25,4.927,3229.0
0.07,119.362,-625.687,168.019,-3531.966,5.25,4.927,3229.0
0.071,119.362,-381.877,168.018,-1.203,5.25,4.927,3229.0
0.072,119.361,-142.908,168.018,-806.961,5.25,4.927,3229.0
0.073,119.361,617.827,168.017,1.965,5.25,4.927,3229.0
0.074,119.36,231.29,168.017,1305.441,5.25,4.927,3229.0
0.075,119.36,954.162,168.016,2.949,5.25,4.926,3229.0
0.076,119.359,357.166,168.015,2016.199,5.25,4.926,3229.0
0.077,119.359,581.417,168.015,1.78,5.25,4.926,3229.0
0.078,119.359,217.595,168.014,1228.572,5.25,4.926,3229.0
0.079,119.358,-359.029,168.014,-1.188,5.25,4.926,3229.0
0.08,119.359,-134.442,168.014,-758.627,5.25,4.926,3229.0
0.081,119.36,-1457.139,168.015,-4.527,5.25,4.926,3229.0
0.082,119.361,-545.422,168.016,-3078.961,5.25,4.926,3229.0
0.083,119.362,-2306.4,168.017,-6.968,5.25,4.927,3229.0
0.084,119.364,-863.285,168.018,-4873.554,5.25,4.927,3229.0
0.085,119.365,6044.564,168.018,18.479,5.25,4.927,3229.0
0.086,119.366,2262.607,168.019,12772.355,5.25,4.927,3229.0
0.087,119.367,-2223.633,168.02,-6.829,5.25,4.927,3229.0
0.088,119.368,-832.389,168.021,-4698.497,5.25,4.927,3229.0
0.089,119.369,-1344.841,168.022,-4.117,5.25,4.927,3229.0
0.09,119.368,-503.415,168.02,-2841.728,5.25,4.927,3229.0
0.091,119.368,-307.228,168.019,-0.934,5.25,4.927,3229.0
0.092,119.367,-114.972,168.018,-649.205,5.25,4.927,3229.0
0.093,119.367,497.071,168.016,1.574,5.25,4.926,3229.0
0.094,119.366,186.067,168.015,1050.247,5.25,4.926,3229.0
0.095,119.366,767.659,168.014,2.328,5.25,4.926,3229.0
0.096,119.365,287.361,168.013,1622.143,5.25,4.926,3229.0
0.097,119.365,467.783,168.011,1.425,5.25,4.926,3229.0
0.098,119.364,175.084,168.01,988.486,5.25,4.926,3229.0
0.099,119.364,-288.863,168.009,-0.939,5.25,4.926,3229.0
0.1,119.364,-108.166,168.008,-610.344,5.25,4.926,3229.0
0.101,119.364,-1172.332,168.007,-3.597,5.25,4.926,3229.0
0.102,119.364,-438.844,168.007,-2477.215,5.25,4.926,3229.0
0.103,119.364,-1855.608,168.006,-5.6,5.25,4.926,3229.0
0.104,119.364,-694.528,168.005,-3921.007,5.25,4.926,3229.0
0.105,119.364,4863.147,168.005,14.797,5.25,4.926,3229.0
0.106,119.364,1820.367,168.004,10276.0,5.25,4.926,3229.0
0.107,119.364,-1789.032,168.003,-5.5,5.25,4.926,3229.0
0.108,119.364,-669.714,168.003,-3780.223,5.25,4.926,3229.0
0.109,119.364,-1081.976,168.002,-3.244,5.25,4.926,3229.0
0.11,119.364,-404.987,168.002,-2286.216,5.25,4.926,3229.0
0.111,119.364,-247.204,168.003,-0.774,5.25,4.926,3229.0
0.112,119.364,-92.536,168.003,-522.393,5.25,4.926,3229.0
0.113,119.364,399.94,168.003,1.262,5.25,4.926,3229.0
0.114,119.364,149.725,168.004,845.003,5.25,4.926,3229.0
0.115,119.364,617.631,168.004,1.886,5.25,4.926,3229.0
0.116,119.363,231.197,168.004,1305.105,5.25,4.926,3229.0
0.117,119.363,376.337,168.004,1.113,5.25,4.926,3229.0
0.118,119.363,140.849,168.005,795.253,5.25,4.926,3229.0
0.119,119.363,-232.418,168.005,-0.77,5.25,4.926,3229.0
0.12,119.363,-87.026,168.005,-491.056,5.25,4.926,3229.0
0.121,119.363,-943.203,168.004,-2.888,5.25,4.926,3229.0
0.122,119.363,-353.058,168.004,-1993.0,5.25,4.926,3229.0
0.123,119.363,-1492.905,168.004,-4.423,5.25,4.926,3229.0
0.124,119.363,-558.801,168.003,-3154.69,5.25,4.926,3229.0
0.125,119.363,3912.666,168.003,11.885,5.25,4.926,3229.0
0.126,119.363,1464.609,168.003,8267.646,5.25,4.926,3229.0
0.127,119.363,-1439.379,168.002,-4.447,5.25,4.926,3229.0
0.128,119.363,-538.819,168.002,-3041.422,5.25,4.926,3229.0
0.129,119.363,-870.549,168.002,-2.701,5.25,4.926,3229.0
0.13,119.363,-325.902,168.001,-1839.52,5.25,4.926,3229.0
0.131,119.362,-198.863,168.001,-0.584,5.25,4.926,3229.0
0.132,119.362,-74.396,168.0,-420.185,5.25,4.926,3229.0
0.133,119.361,321.752,168.0,1.049,5.25,4.926,3229.0
0.134,119.361,120.473,167.999,679.921,5.25,4.926,3229.0
0.135,119.36,496.97,167.999,1.599,5.25,4.926,3229.0
0.136,119.359,185.999,167.998,1050.007,5.25,4.926,3229.0
0.137,119.359,302.768,167.998,0.839,5.25,4.926,3229.0
0.138,119.358,113.315,167.997,639.779,5.25,4.926,3229.0
0.139,119.358,-186.989,167.997,-0.633,5.25,4.926,3229.0
0.14,119.358,-70.024,167.997,-395.095,5.25,4.926,3229.0
0.141,119.358,-758.877,167.998,-2.358,5.25,4.926,3229.0
0.142,119.359,-284.048,167.998,-1603.492,5.25,4.926,3229.0
0.143,119.359,-1201.171,167.999,-3.621,5.25,4.926,3229.0
0.144,119.36,-449.58,167.999,-2538.088,5.25,4.926,3229.0
0.145,119.36,3148.018,168.0,9.686,5.25,4.926,3229.0
0.146,119.36,1178.34,168.0,6651.762,5.25,4.926,3229.0
0.147,119.361,-1158.069,168.001,-3.6,5.25,4.926,3229.0
0.148,119.361,-433.507,168.001,-2446.976,5.25,4.926,3229.0
0.149,119.362,-700.383,168.002,-2.146,5.25,4.926,3229.0
0.15,119.361,-262.158,168.002,-1479.928,5.25,4.926,3229.0
0.151,119.361,-160.026,168.002,-0.501,5.25,4.926,3229.0
0.152,119.361,-59.902,168.002,-338.126,5.25,4.926,3229.0
0.153,119.361,258.895,168.002,0.869,5.25,4.926,3229.0
0.154,119.361,96.928,168.003,547.006,5.25,4.926,3229.0
0.155,119.361,399.774,168.003,1.166,5.25,4.926,3229.0
0.156,119.361,149.641,168.003,844.749,5.25,4.926,3229.0
0.157,119.36,243.626,168.003,0.726,5.25,4.926,3229.0
0.158,119.36,91.178,168.003,514.787,5.25,4.926,3229.0
0.159,119.36,-150.426,168.003,-0.461,5.25,4.926,3229.0
0.16,119.36,-56.316,168.002,-317.814,5.25,4.926,3229.0
0.161,119.36,-610.557,168.002,-1.871,5.25,4.926,3229.0
0.162,119.359,-228.546,168.001,-1290.094,5.25,4.926,3229.0
0.163,119.359,-966.379,168.001,-2.883,5.25,4.926,3229.0
0.164,119.359,-361.736,168.0,-2042.104,5.25,4.926,3229.0
0.165,119.358,2532.704,167.999,7.697,5.25,4.926,3229.0
0.166,119.358,948.064,167.999,5351.717,5.25,4.926,3229.0
0.167,119.358,-931.741,167.998,-2.914,5.25,4.926,3229.0
0.168,119.358,-348.772,167.997,-1968.715,5.25,4.926,3229.0
0.169,119.357,-563.489,167.997,-1.716,5.25,4.926,3229.0
0.17,119.357,-210.958,167.996,-1190.725,5.25,4.926,3229.0
0.171,119.356,-128.706,167.996,-0.332,5.25,4.926,3229.0
0.172,119.356,-48.15,167.995,-271.952,5.25,4.926,3229.0
0.173,119.355,208.273,167.995,0.665,5.25,4.926,3229.0
0.174,119.355,77.953,167.994,440.026,5.25,4.926,3229.0
0.175,119.354,321.637,167.994,0.954,5.249,4.926,3229.0
0.176,119.354,120.415,167.993,679.7,5.249,4.926,3229.0
0.177,119.353,195.996,167.993,0.563,5.249,4.926,3229.0
0.178,119.353,73.346,167.992,414.153,5.249,4.926,3229.0
0.179,119.352,-121.026,167.992,-0.392,5.249,4.926,3229.0
0.18,119.352,-45.31,167.992,-255.716,5.249,4.926,3229.0
0.181,119.352,-491.191,167.992,-1.442,5.249,4.926,3229.0
0.182,119.352,-183.886,167.992,-1037.977,5.249,4.926,3229.0
0.183,119.352,-777.533,167.992,-2.384,5.249,4.926,3229.0
0.184,119.353,-291.012,167.991,-1642.939,5.249,4.926,3229.0
0.185,119.353,2037.695,167.991,6.206,5.249,4.926,3229.0
0.186,119.353,762.754,167.991,4305.74,5.249,4.926,3229.0
0.187,119.353,-749.62,167.991,-2.323,5.249,4.926,3229.0
0.188,119.353,-280.621,167.991,-1583.961,5.249,4.926,3229.0
0.189,119.353,-453.389,167.991,-1.421,5.249,4.926,3229.0
0.19,119.351,-169.701,167.99,-957.964,5.249,4.926,3229.0
0.191,119.35,-103.535,167.988,-0.238,5.249,4.926,3229.0
0.192,119.349,-38.744,167.987,-218.799,5.249,4.926,3229.0
0.193,119.348,167.601,167.986,0.614,5.249,4.926,3229.0
0.194,119.346,62.7,167.985,354.005,5.249,4.926,3229.0
0.195,119.345,258.747,167.983,0.663,5.249,4.926,3229.0
0.196,119.344,96.885,167.982,546.812,5.249,4.925,3229.0
0.197,119.343,157.686,167.981,0.454,5.249,4.925,3229.0
0.198,119.341,59.02,167.98,333.252,5.249,4.925,3229.0
0.199,119.34,-97.37,167.979,-0.28,5.249,4.925,3229.0
0.2,119.34,-36.459,167.979,-205.749,5.249,4.925,3229.0
0.201,119.34,-395.215,167.979,-1.213,5.249,4.925,3229.0
0.202,119.34,-147.927,167.979,-835.076,5.249,4.925,3229.0
0.203,119.34,-625.553,167.979,-1.87,5.249,4.925,3229.0
0.204,119.34,-234.155,167.979,-1321.828,5.249,4.925,3229.0
0.205,119.34,1639.483,167.979,5.045,5.249,4.925,3229.0
0.206,119.34,613.664,167.979,3464.153,5.249,4.925,3229.0
0.207,119.34,-603.147,167.979,-1.932,5.249,4.925,3229.0
0.208,119.34,-225.755,167.979,-1274.378,5.249,4.925,3229.0
0.209,119.34,-364.765,167.979,-1.124,5.249,4.925,3229.0
0.21,119.339,-136.531,167.978,-770.71,5.249,4.925,3229.0
0.211,119.338,-83.326,167.978,-0.215,5.249,4.925,3229.0
0.212,119.337,-31.187,167.977,-176.053,5.249,4.925,3229.0
0.213,119.336,134.83,167.977,0.442,5.249,4.925,3229.0
0.214,119.335,50.486,167.976,284.86,5.249,4.925,3229.0
0.215,119.334,208.228,167.975,0.635,5.249,4.925,3229.0
0.216,119.333,77.901,167.975,439.883,5.249,4.925,3229.0
0.217,119.332,126.86,167.974,0.339,5.248,4.925,3229.0
0.218,119.331,47.498,167.974,268.125,5.248,4.925,3229.0
0.219,119.33,-78.361,167.973,-0.246,5.248,4.925,3229.0
0.22,119.33,-29.332,167.974,-165.503,5.248,4.925,3229.0
0.221,119.33,-317.976,167.974,-0.968,5.248,4.925,3229.0
0.222,119.33,-119.014,167.975,-671.866,5.248,4.925,3229.0
0.223,119.33,-503.261,167.975,-1.472,5.248,4.925,3229.0
0.224,119.33,-188.379,167.976,-1063.504,5.248,4.925,3229.0
0.225,119.331,1319.014,167.976,3.981,5.248,4.925,3229.0
0.226,119.331,493.734,167.976,2787.125,5.248,4.925,3229.0
0.227,119.331,-485.232,167.977,-1.503,5.248,4.925,3229.0
0.228,119.331,-181.661,167.977,-1025.347,5.248,4.925,3229.0
0.229,119.331,-293.474,167.978,-0.882,5.248,4.925,3229.0
0.23,119.33,-109.852,167.977,-620.075,5.248,4.925,3228.0
0.231,119.329,-67.056,167.976,-0.237,5.248,4.925,3228.0
0.232,119.328,-25.061,167.975,-141.626,5.248,4.925,3228.0
0.233,119.326,108.457,167.974,0.368,5.248,4.925,3228.0
0.234,119.325,40.589,167.973,229.199,5.248,4.925,3228.0
0.235,119.324,167.572,167.972,0.577,5.248,4.925,3228.0
0.236,119.323,62.72,167.971,353.955,5.248,4.925,3228.0
0.237,119.322,102.064,167.97,0.265,5.248,4.925,3228.0
0.238,119.32,38.185,167.969,215.663,5.248,4.925,3228.0
0.239,119.319,-63.055,167.968,-0.246,5.248,4.925,3228.0
0.24,119.32,-23.605,167.969,-133.205,5.248,4.925,3228.0
0.241,119.32,-255.831,167.97,-0.797,5.248,4.925,3228.0
0.242,119.321,-95.762,167.97,-540.531,5.248,4.925,3228.0
0.243,119.322,-404.933,167.971,-1.191,5.248,4.925,3228.0
0.244,119.322,-151.538,167.972,-855.603,5.248,4.925,3228.0
0.245,119.323,1061.269,167.972,3.277,5.248,4.925,3228.0
0.246,119.323,397.226,167.973,2242.386,5.248,4.925,3228.0
0.247,119.324,-390.417,167.974,-1.221,5.248,4.925,3228.0
0.248,119.325,-146.141,167.974,-824.897,5.248,4.925,3228.0
0.249,119.325,-236.122,167.975,-0.751,5.248,4.925,3228.0
0.25,119.325,-88.383,167.975,-498.93,5.248,4.925,3228.0
0.251,119.325,-53.928,167.975,-0.14,5.248,4.925,3228.0
0.252,119.324,-20.199,167.975,-114.004,5.248,4.925,3228.0
0.253,119.324,87.257,167.976,0.239,5.248,4.925,3228.0
0.254,119.324,32.68,167.976,184.394,5.248,4.925,3228.0
0.255,119.324,134.794,167.976,0.445,5.248,4.925,3228.0
0.256,119.323,50.46,167.976,284.835,5.248,4.925,3228.0
0.257,119.323,82.122,167.976,0.26,5.248,4.925,3228.0
0.258,119.323,30.73,167.977,173.552,5.248,4.925,3228.0
0.259,119.323,-50.722,167.977,-0.183,5.248,4.925,3228.0
0.26,119.323,-18.994,167.977,-107.175,5.248,4.925,3228.0
0.261,119.324,-205.81,167.978,-0.628,5.248,4.925,3228.0
0.262,119.325,-77.031,167.979,-434.932,5.248,4.925,3228.0
0.263,119.326,-325.801,167.979,-1.01,5.248,4.925,3228.0
0.264,119.326,-121.941,167.98,-688.404,5.248,4.925,3228.0
0.265,119.327,853.822,167.981,2.644,5.248,4.925,3228.0
0.266,119.328,319.578,167.981,1804.153,5.248,4.925,3228.0
0.267,119.329,-314.104,167.982,-0.978,5.248,4.925,3228.0
0.268,119.329,-117.592,167.982,-663.719,5.248,4.925,3228.0
0.269,119.33,-189.939,167.983,-0.577,5.248,4.926,3228.0
0.27,119.33,-71.06,167.983,-401.349,5.248,4.926,3228.0
0.271,119.33,-43.42,167.983,-0.155,5.248,4.926,3228.0
0.272,119.33,-16.23,167.983,-91.687,5.248,4.926,3228.0
0.273,119.33,70.21,167.983,0.222,5.248,4.926,3228.0
0.274,119.33,26.225,167.983,148.276,5.248,4.926,3228.0
0.275,119.329,108.44,167.983,0.358,5.248,4.926,3228.0
0.276,119.329,40.609,167.983,229.17,5.248,4.926,3228.0
0.277,119.329,66.084,167.983,0.207,5.248,4.926,3228.0
0.278,119.329,24.742,167.983,139.629,5.248,4.926,3228.0
0.279,119.329,-40.803,167.983,-0.145,5.248,4.926,3228.0
0.28,119.33,-15.277,167.983,-86.211,5.248,4.926,3228.0
0.281,119.33,-165.608,167.983,-0.537,5.248,4.926,3228.0
0.282,119.331,-61.977,167.984,-349.888,5.248,4.926,3228.0
0.283,119.331,-262.098,167.984,-0.758,5.248,4.926,3228.0
0.284,119.332,-98.14,167.984,-553.915,5.248,4.926,3228.0
0.285,119.333,686.924,167.985,2.087,5.249,4.926,3228.0
0.286,119.333,257.147,167.985,1451.536,5.249,4.926,3228.0
0.287,119.334,-252.703,167.985,-0.799,5.249,4.926,3228.0
0.288,119.334,-94.58,167.986,-533.94,5.249,4.926,3228.0
0.289,119.335,-152.84,167.986,-0.471,5.249,4.926,3228.0
0.29,119.335,-57.219,167.986,-322.95,5.249,4.926,3228.0
0.291,119.335,-34.897,167.986,-0.052,5.249,4.926,3228.0
0.292,119.335,-13.098,167.986,-73.827,5.249,4.926,3228.0
0.293,119.335,56.494,167.986,0.185,5.249,4.926,3228.0
0.294,119.335,21.2,167.986,119.446,5.249,4.926,3228.0
0.295,119.335,87.214,167.986,0.206,5.249,4.926,3228.0
0.296,119.334,32.629,167.986,184.3,5.249,4.926,3228.0
0.297,119.334,53.17,167.987,0.175,5.249,4.926,3228.0
0.298,119.334,19.898,167.987,112.321,5.249,4.926,3228.0
0.299,119.334,-32.819,167.987,-0.107,5.249,4.926,3228.0
0.3,119.334,-12.305,167.986,-69.398,5.249,4.926,3228.0
0.301,119.334,-133.24,167.986,-0.427,5.249,4.926,3228.0
0.302,119.334,-49.857,167.985,-281.475,5.249,4.926,3228.0
0.303,119.334,-210.872,167.985,-0.581,5.249,4.926,3228.0
0.304,119.334,-78.919,167.984,-445.558,5.249,4.926,3228.0
0.305,119.334,552.669,167.984,1.677,5.249,4.926,3228.0
0.306,119.334,206.867,167.983,1167.791,5.249,4.926,3228.0
0.307,119.334,-203.309,167.983,-0.639,5.249,4.926,3228.0
0.308,119.334,-76.122,167.983,-429.645,5.249,4.926,3228.0
0.309,119.334,-122.961,167.982,-0.389,5.249,4.925,3228.0
0.31,119.334,-46.017,167.982,-259.812,5.249,4.925,3228.0
0.311,119.334,-28.102,167.982,-0.096,5.249,4.925,3228.0
0.312,119.333,-10.527,167.981,-59.385,5.249,4.925,3228.0
0.313,119.333,45.437,167.981,0.141,5.249,4.925,3228.0
0.314,119.333,17.033,167.981,96.082,5.249,4.925,3228.0
0.315,119.332,70.22,167.981,0.255,5.248,4.925,3228.0
0.316,119.332,26.286,167.98,148.345,5.248,4.925,3228.0
0.317,119.332,42.766,167.98,0.13,5.248,4.925,3228.0
0.318,119.331,15.989,167.98,90.336,5.248,4.925,3228.0
0.319,119.331,-26.42,167.98,-0.102,5.248,4.925,3228.0
0.32,119.331,-9.903,167.98,-55.828,5.248,4.925,3228.0
0.321,119.332,-107.192,167.98,-0.33,5.248,4.925,3228.0
0.322,119.332,-40.12,167.981,-226.505,5.248,4.925,3228.0
0.323,119.333,-169.673,167.981,-0.55,5.249,4.925,3228.0
0.324,119.334,-63.482,167.982,-358.489,5.249,4.925,3228.0
0.325,119.334,444.671,167.982,1.38,5.249,4.925,3228.0
0.326,119.335,166.433,167.982,939.587,5.249,4.925,3228.0
0.327,119.335,-163.578,167.983,-0.474,5.249,4.926,3228.0
0.328,119.336,-61.233,167.983,-345.609,5.249,4.926,3228.0
0.329,119.336,-98.941,167.984,-0.304,5.249,4.926,3228.0
0.33,119.336,-37.043,167.984,-209.105,5.249,4.926,3228.0
0.331,119.336,-22.594,167.984,-0.066,5.249,4.926,3228.0
0.332,119.336,-8.438,167.984,-47.731,5.249,4.926,3228.0
0.333,119.336,36.567,167.985,0.071,5.249,4.926,3228.0
0.334,119.335,13.667,167.985,77.232,5.249,4.926,3228.0
0.335,119.335,56.471,167.985,0.192,5.249,4.926,3228.0
0.336,119.335,21.141,167.985,119.339,5.249,4.926,3228.0
0.337,119.335,34.409,167.986,0.102,5.249,4.926,3228.0
0.338,119.335,12.889,167.986,72.736,5.249,4.926,3228.0
0.339,119.335,-21.258,167.986,-0.071,5.249,4.926,3228.0
0.34,119.335,-7.955,167.986,-44.891,5.249,4.926,3228.0
0.341,119.336,-86.215,167.986,-0.216,5.249,4.926,3228.0
0.342,119.336,-32.281,167.987,-182.23,5.249,4.926,3228.0
0.343,119.337,-136.524,167.987,-0.436,5.249,4.926,3228.0
0.344,119.337,-51.102,167.987,-288.474,5.249,4.926,3228.0
0.345,119.338,357.741,167.987,1.041,5.249,4.926,3228.0
0.346,119.338,133.909,167.987,755.935,5.249,4.926,3228.0
0.347,119.339,-131.587,167.988,-0.371,5.249,4.926,3228.0
0.348,119.339,-49.27,167.988,-278.075,5.249,4.926,3228.0
0.349,119.34,-79.585,167.988,-0.217,5.249,4.926,3228.0
0.35,119.339,-29.775,167.988,-168.162,5.249,4.926,3228.0
0.351,119.339,-18.223,167.988,-0.116,5.249,4.926,3228.0
0.352,119.339,-6.805,167.988,-38.44,5.249,4.926,3228.0
0.353,119.338,29.436,167.988,0.143,5.249,4.926,3228.0
0.354,119.338,11.003,167.987,62.155,5.249,4.926,3228.0
0.355,119.338,45.451,167.987,0.14,5.249,4.926,3228.0
0.356,119.337,17.0,167.987,96.004,5.249,4.926,3228.0
0.357,119.337,27.675,167.987,0.067,5.249,4.926,3228.0
0.358,119.337,10.368,167.987,58.509,5.249,4.926,3228.0
0.359,119.336,-17.094,167.987,-0.053,5.249,4.926,3228.0
0.36,119.336,-6.397,167.987,-36.107,5.249,4.926,3228.0
0.361,119.337,-69.385,167.986,-0.194,5.249,4.926,3228.0
0.362,119.337,-25.968,167.986,-146.631,5.249,4.926,3228.0
0.363,119.337,-109.846,167.986,-0.385,5.249,4.926,3228.0
0.364,119.337,-41.107,167.986,-232.087,5.249,4.926,3228.0
0.365,119.337,287.843,167.985,0.898,5.249,4.926,3228.0
0.366,119.338,107.718,167.985,608.196,5.249,4.926,3228.0
0.367,119.338,-105.883,167.985,-0.31,5.249,4.926,3228.0
0.368,119.338,-39.626,167.985,-223.707,5.249,4.926,3228.0
0.369,119.338,-64.029,167.984,-0.168,5.249,4.926,3228.0
0.37,119.338,-23.95,167.984,-135.296,5.249,4.926,3228.0
0.371,119.338,-14.637,167.984,-0.056,5.249,4.926,3228.0
0.372,119.337,-5.493,167.984,-30.959,5.249,4.926,3228.0
0.373,119.337,23.666,167.984,0.046,5.249,4.926,3228.0
0.374,119.337,8.855,167.984,50.001,5.249,4.926,3228.0
0.375,119.336,36.55,167.984,0.09,5.249,4.926,3228.0
0.376,119.336,13.69,167.983,77.26,5.249,4.926,3228.0
0.377,119.336,22.278,167.983,0.102,5.249,4.926,3228.0
0.378,119.335,8.342,167.983,47.104,5.249,4.926,3228.0
0.379,119.335,-13.757,167.983,-0.014,5.249,4.926,3228.0
0.38,119.336,-5.153,167.984,-29.074,5.249,4.926,3228.0
0.381,119.337,-55.822,167.984,-0.214,5.249,4.926,3228.0
0.382,119.338,-20.915,167.985,-118.01,5.249,4.926,3228.0
0.383,119.339,-88.347,167.985,-0.26,5.249,4.926,3228.0
0.384,119.34,-33.064,167.986,-186.711,5.249,4.926,3228.0
0.385,119.341,231.562,167.987,0.697,5.249,4.926,3228.0
0.386,119.342,86.703,167.987,489.376,5.249,4.926,3228.0
0.387,119.343,-85.204,167.988,-0.261,5.249,4.926,3228.0
0.388,119.344,-31.89,167.988,-179.985,5.249,4.926,3228.0
0.389,119.345,-51.503,167.989,-0.098,5.249,4.926,3228.0
0.39,119.344,-19.309,167.988,-108.9,5.249,4.926,3228.0
0.391,119.344,-11.776,167.988,-0.093,5.249,4.926,3228.0
0.392,119.343,-4.421,167.987,-24.938,5.249,4.926,3228.0
0.393,119.343,19.025,167.987,0.019,5.249,4.926,3228.0
0.394,119.342,7.15,167.987,40.269,5.249,4.926,3228.0
0.395,119.342,29.443,167.986,0.151,5.249,4.926,3228.0
0.396,119.341,11.035,167.986,62.216,5.249,4.926,3228.0
0.397,119.341,17.908,167.985,0.063,5.249,4.926,3228.0
0.398,119.34,6.693,167.985,37.85,5.249,4.926,3228.0
0.399,119.34,-11.064,167.984,-0.031,5.249,4.926,3228.0
