TIME,POSITION,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF
0.75,0,4.812672943317041,0.003482253965901075,4.958773243053366,0.004255586395264645,3.065772788572082,0.1363643341862339,0.08008043489312017,0.0026995240808601714
1.75,0,4.858365211946702,0.002797347668773794,4.946076824417344,0.003276376826210742,2.849677960973897,0.19270765512912977,0.08021638761631009,0.09451575741734085
2.75,0.21,4.90076821658154,0.0031410857705976175,4.97287250711934,0.0033026011568858863,2.3802019711124935,0.35550037259891987,0.07981451767181666,0.2637140154042031
3.75,0.42,4.892012328313923,0.003876534270277048,4.917969466245065,0.00456790216734933,1.7849355920378622,0.6941456569267753,0.0810296120145338,0.5641256772321662
4.75,0.63,4.8814686286340905,0.005613647386816065,4.909170873960802,0.006760484703638365,1.652279408675503,0.801586944780953,0.08134947568779463,0.9324778524109569
5.75,0.84,4.876522920694848,0.007551877452008326,4.903326407802905,0.009258512847154093,1.5100463736370273,0.9365897158169494,0.08146875204305898,1.5534612074261498
6.75,1.05,4.87885577880377,0.007946711097546055,4.894459569499727,0.009939710658766225,1.2624678493673138,1.2397550457409894,0.08185664423204528,3.2263870782435613
7.75,1.26,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
8.75,1.47,4.8970577697474305,4.6975105950193514E-4,4.83198619369832,5.893473323851383E-4,4.155448926550058,0.045296524413933364,0.08408417272744677,0.09347090969670585
9.75,1.68,4.80810290856137,0.0014070326691261886,4.73995583090465,0.002175252297481927,6.309541220731939,0.20194027801082218,0.09016298580436158,0.11394135603655269
10.75,1.89,4.876405171890478,0.0010202604597747994,4.808792021103806,0.0013541778619328123,4.720906905587747,0.10080229199422469,0.08546678672069336,0.10521822213933413
11.75,2.1,4.860540306564535,0.002751202722064161,4.726918314603584,0.003962780680813887,5.764856713195524,0.1730257720847894,0.08907038155593199,0.20922469342473998
12.75,2.31,4.889358388948102,0.0027805954248436055,4.744420470840404,0.0038105204489829883,5.270714312808622,0.14255633376028018,0.08783982758685059,0.19825071771536562
13.75,2.52,4.88713866164731,0.0028934369447706724,4.741631734247093,0.004030663688809484,5.45052875056519,0.15423699759295034,0.08819092758021854,0.20728355322734124
14.75,2.73,4.953203591603765,0.0026148106774227585,4.763897039430631,0.003324781895168525,4.57290808158113,0.08856988952042123,0.08656705662515089,0.20301261212104407
15.75,2.94,4.980088976716291,1.2393432924094855E-4,4.793179650147366,1.6052270879696623E-4,3.814134702775933,0.0024718887964976376,0.08595890163900703,0.14474092108614367
16.75,3.15,5.0194995933286295,9.047985658228762E-4,4.809889782724008,0.0010686083172949754,3.9997494651753813,0.027369061811526214,0.08488326775099414,0.17960179750464725
17.75,3.36,5.0377058629936835,8.02436604875302E-4,4.8122869511129425,9.85711488832557E-4,3.6888127797843415,0.01595400533952702,0.08539854137046983,0.16788960566623673
18.75,3.57,5.109884066740131,0.005447361521918788,4.881085357164509,0.006107713200123863,3.0930807502407887,0.13029358869666052,0.08292517966378014,0.09411145079631411
19.75,3.78,5.152416413595031,0.006773889039064672,4.8853968425494045,0.007492372009204035,3.0545842294417898,0.1395965049751396,0.0829299459574955,0.1232787087758061
20.75,3.99,5.165260563693861,0.0058246797927967355,4.886061002253177,0.006514173158617873,3.173852454527843,0.11164597790156353,0.08312761736943981,0.15003513360453855
21.75,4.2,5.1836253322148735,0.0047022093133999455,4.877342342905676,0.005316578480755678,3.3246669025941955,0.07969166482011619,0.08376759366307905,0.18877759041328981
22.75,4.41,5.115671698339813,0.007620600450220025,4.699278239418334,0.009498904802342192,4.972615084029829,0.12307263102674762,0.09012375611010742,0.34757491788229505
23.75,4.62,5.073985138581082,0.009575985377550578,4.632543066641208,0.012855512700999005,5.841110995077126,0.17926085103474432,0.0934413234855998,0.3839572944368088
24.75,4.83,5.205648565772687,0.006112600157229875,4.7566506648300635,0.007243696619935151,4.503496990804372,0.08367142216313822,0.0895851982516553,0.34112347905966317
25.75,5.04,5.220921506050127,0.010604701344017151,4.671383892819264,0.012893219520368277,5.055701592225719,0.13005761494869417,0.09318279203251031,0.39148121669334957
26.75,5.25,5.4259898070303425,9.75628941959491E-4,4.81053910676642,9.829249525405309E-4,3.864348687421039,0.011519060957598958,0.08344279174243587,0.35546549509893305
27.75,5.46,5.499531547265649,0.01081870204761444,4.923904669538121,0.011402107913555184,3.241244051134872,0.09638445198348036,0.074413799422505,0.2961743613339112
28.75,5.67,5.756436390169892,0.029531498204151647,5.078044486416903,0.0270287390816406,2.4868724498458796,0.32015774876807207,0.07196484906393558,0.23311670683301638
29.75,5.67,5.842651872868563,0.03480649889073158,5.106469723478292,0.030826531960106148,2.3609277616544935,0.3745314069037271,0.07223334268251694,0.22889696318588895
30.75,5.46,5.8114163685734574,0.03731505913335861,5.099007531680658,0.033697601080437914,2.3189265637320493,0.3937865137633107,0.07164087632892384,0.21202436552662068
31.75,5.25,5.8265362197724535,0.04431822999317649,5.0646906379137695,0.040227548810538576,2.283536441641496,0.4114053260553207,0.07176991516183097,0.2243200468141478
32.75,5.04,5.776422377496539,0.03719525903794953,5.0462328371183505,0.03331071958288027,2.3323735535402017,0.38772057820795186,0.07170796723651406,0.2238878044029637
33.75,4.83,5.748602579632424,0.055058380627450616,5.018666032885631,0.05185880217821568,2.177609259493297,0.46581802061221383,0.07139678355173532,0.1906654660607936
34.75,4.62,5.7086908650921036,0.07531978542454408,4.993663459558258,0.07352845910342559,2.040672979208144,0.5455399837838248,0.0713117403165632,0.14687311045718562
35.75,4.41,5.663606916588659,0.08550123671412287,4.9684968333555,0.08487232447001615,1.974907362582679,0.5877925422279235,0.07148955470638732,0.11710236981223048
36.75,4.2,5.524171040940077,0.04000240877510712,4.958250537959858,0.038559727259537255,2.185743689994758,0.4589898885446685,0.07180346772840024,0.12350844875309472
37.75,3.99,5.472206020404801,0.03979691371813175,4.937411434529524,0.03882943702675878,2.161479516601542,0.4715786173713747,0.07208986310145661,0.10099297774692197
38.75,3.78,5.415382241630919,0.027017194886019245,4.924496205290095,0.02553639731475795,2.277298124213496,0.41127779359231587,0.07252101375216202,0.1104458860547017
39.75,3.57,5.310046195473555,0.01879622429467828,4.9307225347139,0.01785662552928714,2.305321495866425,0.3962719742621705,0.07215769973191673,0.04362174577646698
40.75,3.36,5.191611209579154,0.015353355091587674,4.936385285419242,0.015408795433935096,2.211821540647727,0.439697420040589,0.0715160967556368,0.11394346778576918
41.75,3.15,5.017986112860673,0.002860272162110932,4.866204330262808,0.0033167428831893594,3.2211961037582664,0.10137773786191953,0.07362456813597888,0.01367217246424026
42.75,2.94,5.022404793741351,0.003958396229625632,4.889221695571187,0.004447707628646969,2.9290511440401583,0.17166701725195657,0.075046269045154,0.07306491533402758
43.75,2.73,4.945407083834522,0.0038036093003086576,4.723488575214839,0.0049464124928860105,4.8996422182585775,0.11627028075771514,0.082738817964177,0.24194249616959435
44.75,2.52,4.94902061705189,2.79507589478634E-4,4.8104624697803855,3.629274323054572E-4,3.745773196467643,0.007710635824798774,0.08149314316535713,0.07497252765365489
45.75,2.31,4.888482403599614,0.002747486203246988,4.745292642167958,0.0037677547781993143,5.273235953325095,0.1427140879523235,0.08563281244175415,0.194147465990445
46.75,2.1,4.874019562541989,0.0024544403294772055,4.747889729624232,0.003404652063698767,5.35041823415735,0.1477032534719303,0.08632330670956638,0.1792648248365417
47.75,1.89,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
48.75,1.68,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
49.75,1.47,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
50.75,1.26,4.902658748341765,0.0031733612482199563,4.914462180834056,0.0038660402344316345,1.5331701755521852,0.9147055931881257,0.08029093136844027,0.6282524762283634
51.75,1.05,4.9110377738015885,0.0037271092792918355,4.954097535148401,0.004181208611363785,2.016332957519867,0.5384940066901274,0.07927477987656736,0.4389663260378024
52.75,0.84,4.89628608496418,0.003159522355489942,4.9717145022534535,0.0034618818460896063,2.512615081564967,0.30281369486311255,0.07885316896981519,0.1997119022292903
53.75,0.63,4.926131929092557,0.0027385432186594607,4.988906825469744,0.0028497737827986556,2.359989428589723,0.36427077889153264,0.07855312442713934,0.24484432372160805
54.75,0.84,4.916481236133576,0.003249585967539511,4.954082885612322,0.003640341937916473,2.017905968967083,0.5377727278517022,0.07939230954572471,0.3875878984006781
55.75,1.05,4.899202234840546,0.005085589233052376,4.927167273284806,0.006079101835626555,1.6991487165754442,0.7617603731176834,0.08014513845623211,0.799648259205803
56.75,1.26,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
57.75,1.47,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
58.75,1.68,4.714821432705719,0.0022815196731056876,4.529165519221731,0.006325337931355158,11.15643827661994,0.4440237689179665,0.10195521824609272,0.4583920146818569
59.75,1.89,4.9326666416557305,5.487108368913684E-4,4.8635279298277,6.75693794786589E-4,3.5405861977039192,0.04050473679632129,0.08220197989430618,0.053752773189500766
60.75,2.1,4.952252517054619,7.560493250390553E-4,4.821099397839634,9.22768992975203E-4,4.07433392102941,0.03614040356683069,0.08334212279957899,0.09861384897743951
61.75,2.31,4.917197362319064,0.0015953155538248043,4.800999506394716,0.002065635448442255,4.582683733340395,0.08901170118663793,0.08457164537713542,0.11941695614858681
62.75,2.52,4.905486641094791,0.002789410805355927,4.75722105779874,0.0037898789829258098,5.192435651587313,0.13725110065001156,0.0864999745612156,0.19622650216748963
