TIME,POSITION,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF
0.75,0,4.822221963414103,0.004461079937549043,4.96457024176888,0.005301682197056945,2.859809443512411,0.18956026454137212,0.07980153957327982,0.004571528542908412
1.75,0,4.879841217915423,0.0035611743419468288,4.965733601970386,0.003931852459408812,2.532269306671408,0.29536881485701266,0.07971917029819267,0.08391205214061945
2.75,0.21,4.883890322176565,0.005363134349727855,4.9564318368535165,0.005938788448208994,2.078189361625363,0.5018767226364359,0.08005505910803684,0.2560613385443862
3.75,0.42,4.87759918825081,0.00677443734492199,4.9049126193530475,0.008253146366564877,1.5648843542207829,0.8818143650834237,0.08144578109337745,0.5596782911138196
4.75,0.63,4.868652605962431,0.010005120317432023,4.898284718053932,0.012375932938678592,1.431988680884824,1.0207471999801014,0.08173304550492619,0.9264917243483243
5.75,0.84,4.86562190384931,0.013517466625424036,4.894764048657196,0.016915556757922872,1.2982662447545381,1.1870701440389302,0.0817941543146671,1.5445386210502063
6.75,1.05,4.8722309288861165,0.013697561935982427,4.889530563102086,0.017331809603240725,1.0851277340423795,1.5319365237217892,0.08206378770176796,3.2117924709609844
7.75,1.26,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN
8.75,1.47,4.893022582535364,5.751143824606575E-4,4.826723002536753,7.284664948311631E-4,4.237319295190256,0.05443961093950478,0.08434443990669632,0.09046478862292098
9.75,1.68,4.800083306603715,0.001500824145320496,4.726778491202831,0.0023852363679383835,6.584231901915348,0.21567162534418127,0.09101439467271424,0.10311428505541913
10.75,1.89,4.869071362097982,0.0011977885444706636,4.797959883259285,0.0016177994679224693,4.920440189901036,0.11692936491952002,0.08605045807070648,0.09734952113354321
11.75,2.1,4.842580927552157,0.003283606582981573,4.685497652524521,0.004991331084541762,6.354218935115017,0.2047567386817036,0.09108091302078158,0.1824090270448139
12.75,2.31,4.872028300990293,0.003466526240808449,4.7049431479622985,0.004969233632160919,5.797374974524496,0.17509483043484447,0.08965222359830735,0.17485481427157332
13.75,2.52,4.868729719036432,0.003568537722056024,4.698505850553763,0.005227487220564422,6.027283263413353,0.18781579882778052,0.09018307375622125,0.18135209540799774
14.75,2.73,4.932765421087444,0.004045122857283495,4.71540941735962,0.005369702530152943,5.114458620946376,0.1322302546078153,0.08851632716201989,0.18026219736291924
15.75,2.94,4.999685869972512,0.001052017971810159,4.801961189800866,0.0012583560145005505,4.047533727383403,0.03323897163077729,0.08494797477839476,0.13414439773101777
16.75,3.15,4.996483566240569,0.0027092683214230452,4.76633563810564,0.003358292521249045,4.410656079137161,0.07339839501728428,0.08657844884863243,0.16411250190995993
17.75,3.36,5.042730939236696,0.0012001454313144216,4.799871068259714,0.0014145539488266017,4.026375918377566,0.03086647290723554,0.08538872103733496,0.1541986246034148
18.75,3.57,5.107276015658581,0.0051642935582795636,4.87741070355352,0.005813404109753197,3.128579181024021,0.12197270529016654,0.08303992578030216,0.09303235679087278
19.75,3.78,5.142015970650862,0.005497644061351319,4.8702148787632815,0.006172509361619215,3.1904390629495047,0.1079644493502123,0.08339532553807243,0.11918034825210938
20.75,3.99,5.147529919416979,0.003480001027656849,4.8576767785464785,0.003996041189808565,3.4197666560859954,0.061365520060677144,0.08404007141462469,0.14231836594699324
21.75,4.2,5.132415013530546,5.318809457254865E-4,4.803236509956651,6.711081217296178E-4,3.7568326710054016,0.005244321321998728,0.08686835593849174,0.17607651301693233
22.75,4.41,5.067574536533137,0.013488611720722434,4.462175394812515,0.01845980621862428,6.4074617463451595,0.2101610639268526,0.09728882988111996,0.2825569720430456
23.75,4.62,5.027811882911572,0.014078641761649007,4.347359745762814,0.02128307596691785,7.480537180879446,0.26128276693649577,0.10153992303372181,0.30642680661806304
24.75,4.83,5.151613733763997,0.014394297893868865,4.510116617030042,0.018568414831508714,5.915699507888933,0.18466069798340282,0.09696220651360299,0.27975168182089377
25.75,5.04,5.162852137951149,0.01950199492390562,4.298825799725998,0.026149180193657803,6.811512254521286,0.23131080052115197,0.10341644741796896,0.31109403489095155
26.75,5.25,5.325421957255071,0.020402787143056097,4.424577485780673,0.023855728668821526,5.522600072175049,0.16348861216085162,0.09433346945735774,0.29091706718475757
