TIME,POSITION,R1,R2,CCR,ANGLE,A1,A2,DA1,DA2,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF,PREDICTED_R1,PREDICTED_DIFF_R1,CONTRIBUTION_RHO1_1,CONTRIBUTION_RHO2_1,CONTRIBUTION_H_1,PREDICTED_R2,PREDICTED_DIFF_R2,CONTRIBUTION_RHO1_2,CONTRIBUTION_RHO2_2,CONTRIBUTION_H_2
19.25,-0.105,117.233,161.941,3680,10.1370922506926,5.15937859949185,4.75559246186244,1.55322491784948,2.0371659018194,5.313661416143812,0.012114651939627418,4.537971416932519,0.013460435287502133,4.59156974616938,0.09392779463338949,0.031569965237469494,0.1762080748958012,113.80921388983504,-0.29607987585644935,-0.23879988007945485,-0.002517426528427791,-0.056057155812396786,167.61762567804544,-0.3659013601278218,-0.28569007214579756,-0.004854607616778139,-0.07711219200959363
20.75,0,116.915,161.609,3675,10.8751938503872,5.14671136849045,4.74308965031641,1.42668883475096,1.9296809403195,5.273867804732024,0.009293427641451756,4.575389565151568,0.010366367862220886,4.437373289766224,0.0789047357119726,0.03267455307250476,0.19701328187128114,113.34263951542901,-0.46657437440602223,-0.5291549481271005,0.3557224348125061,-0.3247943525703789,167.2681304393304,-0.3494952387150363,-0.6330557955685379,0.6849562185523439,-0.4435331048335911
22.25,-0.105,116.707,161.196,3667,11.5350765585242,5.13621749761121,4.73260970235868,1.33400525432419,1.87677269187966,5.2462477131408125,0.007714608948494784,4.592859501969549,0.008623004374999016,4.348227151700873,0.06965749239505119,0.033352861766138796,0.21969014532504244,112.99382349243565,-0.34881602299336123,-0.3575745147692402,0.1721545645443996,-0.17440046967352885,166.94727714555967,-0.3208532937707389,-0.4268437171416508,0.32759969811627343,-0.236162031195704
23.75,0,116.505,160.961,3658,12.2088945622174,5.12678624233277,4.72298064587319,1.21516833111237,1.77242527532283,5.210344306085763,0.005214540043426986,4.62519427689697,0.005827004190602541,4.192774134960865,0.052483597817273235,0.034385560629287604,0.24364116294017457,112.59720093886133,-0.39662255357431775,-0.457612850924761,0.32472814646860115,-0.2937656371470183,166.66076132073977,-0.2865158248199009,-0.5456931318529996,0.6139533974424864,-0.3942109838418446
25.25,-0.105,116.273,160.553,3654,12.9888020485802,5.11919974427428,4.71563558480945,1.10352167869738,1.61983381010808,5.171168709389194,0.002351173529811273,4.66195462627565,0.002595858675885304,3.99390401622035,0.02823931692351809,0.035520280158199365,0.2548922308240077,112.18799177710183,-0.40920916175950595,-0.48457198108962984,0.38263720268390955,-0.3520682700902711,166.39097492149284,-0.26978639924692516,-0.5765889696619695,0.7150339475460328,-0.46648129923380566
26.75,0,116.282,160.637,3646,13.9669532047264,5.11353434489051,4.71070502791307,1.07234209157782,1.54502529624799,5.151415357454263,0.001260236382663224,4.670753818456166,0.001361303876640851,3.91122531447823,0.01729975053275404,0.03595933932652312,0.24904558084691522,111.9259077959624,-0.2620839811394262,-0.23387680942614963,0.09624800157557445,-0.13174483259481917,166.1271783223689,-0.2637965991239355,-0.27736378950459084,0.1770962047822593,-0.17294739319569885
28.25,-0.105,116.049,160.302,3638,15.2352252879754,5.10661528575137,4.7043124107196,1.03634701691012,1.43317316598275,5.1606617183471615,2.9932382676560866E-4,4.714859288159826,3.9707268836371775E-4,3.7943936971017673,8.610199168503842E-4,0.03624537147479527,0.23136762254051363,112.35806073002229,0.43215293405988575,0.10721145900768647,0.49112376545087955,-0.18003343982721276,166.935764741977,0.8085864196081047,0.1269238550856926,0.8983708047697689,-0.23468252596740058
29.75,0,115.946,160.191,3635,16.7916163554387,5.09511400263259,4.69356867605089,0.946254344783878,1.26411057931881,5.100382555774244,0.002372263315541674,4.718176429173938,0.0027475981369743724,3.5981545740917174,0.029741105871784194,0.0372025108338755,0.2224967947744181,111.46528898532706,-0.8927717446952244,-0.6816763301705748,0.03812292012656826,-0.290964724187333,165.8767479142108,-1.0590168277662144,-0.8062452263615398,0.06908116079236493,-0.37516874951427326
31.25,-0.105,115.423,159.397,3612,18.4039958053111,5.07832353061527,4.6793319369321,0.800227031572821,1.06204914151598,5.044853706760696,0.004558234163310221,4.738345914370836,0.005178725297714033,3.3369028025550005,0.07723466983475953,0.03821567192568463,0.22882352931176994,110.83149067708135,-0.6337983082457157,-0.5958663077611135,0.24303382278893082,-0.3490423887162706,165.25055173029884,-0.6261961839119579,-0.7024555387562259,0.4340074340100273,-0.44328963853303094
32.75,0,115.095,159.153,3602,19.8056168115218,5.05878393135647,4.66437948871878,0.634419601220172,0.776552907741256,4.97951714838292,0.0059567415013676885,4.755667788901011,0.006644137677564171,3.017047826717154,0.14890876797504377,0.03916143038630784,0.19597253311121593,110.13969494980068,-0.6917957272806632,-0.6485832248888244,0.22271894370712175,-0.3623127582907699,164.5465788497829,-0.7039728805159484,-0.761436256088416,0.39006022859098266,-0.4518857018928202
34.25,-0.105,114.499,158.488,3590,20.8203511372498,5.03999246110609,4.65150634685174,0.458881426447946,0.552668279756221,4.944271313277658,0.0037952693016236804,4.748259098722071,0.004362034639341364,3.2083898515525195,0.10410030262889076,0.03866822182511532,0.2184899036548844,109.86515948220492,-0.2745354675957685,-0.31167898255706916,-0.10323879194199037,0.1599169567546994,164.18099355878067,-0.36558529100221904,-0.363825435057322,-0.17661307660569037,0.1989997771851506
35.75,0,114.267,158.321,3571,21.8745029270048,5.02355025608089,4.64134892323309,0.324824741779262,0.537116950632862,4.922138989161547,0.0028744494132193783,4.738957680316093,0.0033542338343944544,3.3093680803855863,0.08299305419917886,0.03813955858298967,0.33135102831993396,109.59781965967882,-0.2673398225260968,-0.21228242928511065,-0.12255314090893421,0.0718946318737892,163.80389621101247,-0.37709734776819914,-0.2490944124407406,-0.2129360494974435,0.0903943782600436
37.25,-0.105,113.849,157.902,3564,23.6401339393418,5.00819913015522,4.63227526633436,0.313817122427774,0.691068541632175,4.913534464048523,0.003340923065318251,4.7243607108900605,0.003869428342693864,3.2547486890324655,0.09420932518635432,0.03760510217930258,0.41527413480041153,109.2881638751705,-0.30965578450832254,-0.08577314104448419,-0.18672434352335188,-0.03616701337635675,163.32908845005196,-0.47480776096051613,-0.10091417595006646,-0.3271235818406808,-0.04555831985521763
38.75,0,113.561,157.703,3549,26.7395243889402,4.99329298457709,4.62340095779924,0.317812442805469,0.825169365081812,5.170689846098156,0.07374924046964396,5.166557028300318E-15,0.08970174660624813,15.775275517881035,0.8253425195555693,0.014072513698201509,0.5894631825801232,111.79323576028082,2.5050718851103255,2.4595677758048424,-88.1721667512263,2.3072995616987697,155.74149130258883,-7.5875971474631285,2.878086289349824,-141.68378528059026,3.8023863197087167
40.25,-0.105,113.192,157.243,3536,30.6346877028069,4.97913432932013,4.61448445826398,0.232488954309664,0.836990837953138,5.117917495691534,0.07143385427592251,1.937572176070467E-13,0.09146657491940917,16.02492563620649,0.849879788817117,0.01880123426371089,0.6197798343369202,110.88573351125277,-0.907502249028056,-1.1409680306165626,3.836930773104541E-13,0.23587311582991788,154.83818452594036,-0.9033067766484635,-1.589506390152593,1.3073986337985843E-12,0.6932752192512908
41.75,0,112.887,157.096,3518,34.0946696756907,4.96695928607466,4.60567539840057,0.0833957794801696,0.772526760202653,4.80834361573235,2.13824666076774E-4,4.755722447406763,2.732920224254987E-4,3.671816890928779,0.019256072739343794,0.037252814418669775,3.243177280390575,108.73091710094786,-2.1548164103049032,-6.7072841217344035,5.252623441294773,-80.93712657609579,162.91129808084364,8.073113554903273,-9.365891026942847,18.87684907740484,-123.77473163523499
43.25,-0.105,112.728,156.659,3509,36.9869019119689,4.95776976253508,4.59805227917963,-0.0510966104887069,0.743406579172315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.75,0,112.522,156.64,3495,39.3516337510094,4.95177800485047,4.59240540597018,-0.184037266862098,0.734202413170382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.25,-0.105,112.513,156.341,3480,41.22911453218,4.94840145797598,4.58799543914274,-0.308416359421642,0.671689622267698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.75,0,112.411,156.361,3473,42.6595935948486,4.94602287378137,4.58441163900232,-0.33209517934199,0.597112017210193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.25,-0.105,112.409,156.17,3464,43.6833202783831,4.944002802899,4.58164689536374,-0.290137186207071,0.570742772300667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.75,0,112.37,156.182,3459,44.3405439221513,4.94207076282367,4.57956637140929,-0.266500457623136,0.597642934812964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.25,-0.105,112.313,156.032,3452,44.6715138655211,4.93973377775859,4.57829674999955,-0.230348888813723,0.642145245517376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.75,0,112.243,156.148,3440,44.7164794478604,4.93752673992353,4.57759694029088,-0.236316662805957,0.663846315937276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,-0.105,112.214,155.977,3432,44.515690008537,4.93496124508484,4.57730976430785,-0.260257210523755,0.693474917533605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.75,0,112.113,156.133,3418,44.1093948869187,4.93073684098128,4.57776102532725,-0.186731026688004,0.735448952820714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.25,-0.105,111.976,156.015,3413,43.5378434223735,4.92638291180839,4.5788358280975,-0.0951213385917938,0.732141483476039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.75,0,111.944,156.218,3407,42.8412849542693,4.92362380671691,4.58025870877898,-0.046151249845525,0.690505647108406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.25,-0.105,111.891,156.123,3402,42.0599688219738,4.92163464681178,4.58194865281659,-0.0434165097906118,0.660855334676628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.75,0,111.831,156.313,3397,41.2341443648549,4.91949315582582,4.58407393861586,-0.0442572331198392,0.675516344600515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.25,-0.105,111.784,156.246,3391,40.4040609222805,4.91715387067551,4.58669082145682,-0.0470894953994512,0.724857046450945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.75,0,111.747,156.506,3387,39.6067955421065,4.91497291246735,4.5898846908062,-0.0366419258230027,0.787273049537895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.25,-0.105,111.675,156.486,3382,38.8064625674123,4.91327567761598,4.59349473023793,0.0693050929749087,0.845193023790655,4.796700034880564,0.001126616243339441,4.642975847981767,0.0013735032479973031,3.5615406879941482,0.03667579926305216,0.03358380830036608,0.9542096726758067,107.25663968674752,NaN,NaN,NaN,NaN,160.35652139202534,NaN,NaN,NaN,NaN
68.75,0,111.714,156.817,3378,37.894213636501,4.91229287286032,4.59752478134068,0.203069881177159,0.904446560537002,4.842727175356216,0.002915056785988264,4.661334551965032,0.0034060347237765123,3.298910713392345,0.08510499733641684,0.03175962577761772,0.725368301289372,107.80787411617973,0.5512344294322133,0.4995474444382211,0.21732413094794367,-0.1413743339284963,161.12640980290595,0.7698884108806112,0.5914290046839028,0.38900532684027667,-0.1800225861737772
70.25,-0.105,111.653,156.763,3372,36.7580280961637,4.91139151347195,4.60161862979252,0.267017904032952,0.959558600964821,4.85469589233221,0.003731630305788499,4.662177955253937,0.004301476699488623,3.2079254543463125,0.10420117018682283,0.0311281139698455,0.6811932035352062,107.87365418401978,0.06578006784005197,0.11864573285282631,0.010811680245538469,-0.05999749558546341,161.20481215562302,0.0784023527170632,0.13950468210487088,0.018928319828148688,-0.0754281982499947
71.75,0,111.65,157.073,3368,35.2858852931914,4.91054724339961,4.60542650404599,0.255809062094722,0.941721763972149,4.8548233812096075,0.0035686828483350043,4.664409392558872,0.004124034314690993,3.225284502415684,0.10045513912889283,0.03062746145214001,0.6807418451702307,107.91636326596036,0.04270908194057199,0.0012204194313767402,0.029383610843694896,0.01223891917973674,161.27248073301965,0.06766857739663124,0.0014315570793712595,0.05105938617367656,0.015344606563644447
73.25,-0.105,111.622,157.049,3366,33.4173305790388,4.91009348094786,4.6093581610799,0.215844710828229,0.90114170248841,4.850664655214808,0.00304568910099789,4.667275845079001,0.0035500300218961616,3.2838879917478745,0.08816810028348995,0.030195392177755177,0.7021609313066808,107.9528541071096,0.03649084114924506,-0.04010380985455697,0.03755085894461274,0.04056601357635259,161.33984234632408,0.06736161330442769,-0.04706806900415472,0.06534509054438331,0.05099229467543864
74.75,0,111.607,157.3,3364,31.4347201041643,4.91009580915932,4.6142539094411,0.221225944516294,0.961074786821549,4.855044700890927,0.003244518459292817,4.668879267555993,0.0037688599335001126,3.2612248560654007,0.09285514517317187,0.029667233480243558,0.7470289602130613,108.00142293407511,0.04856882696550713,0.043194502156381986,0.020645277204039303,-0.015053288928697839,161.40749531486878,0.06765296854470648,0.050772827680560795,0.03609976424357342,-0.018948543546599694
76.25,-0.105,111.626,157.37,3361,29.759761323166,4.91034662014576,4.61990900218575,0.287277249062468,1.07092555656994,5.101017339591453,0.07364713458207901,8.240053338665826E-14,0.08885801396537255,15.654528206841285,0.813697047974432,0.021802892960770922,0.5569083325085254,110.1697313251291,2.1683083910539978,2.3601775775971987,-87.02178762387221,2.2636506340622873,153.30156432008204,-8.105930994786746,2.762606244175771,-139.8983396912141,3.7287222122692185
77.75,0,111.631,157.718,3358,28.6465317464635,4.91166340270998,4.62655765705016,0.442066867131586,1.21237596728299,4.902128637442297,0.005131841936812458,4.662378946135963,0.005810761418756177,3.1559353276717403,0.11570170624344028,0.027938196960815294,0.638453916452158,108.28266529438396,-1.887066030745146,-4.2955186035754735,5.517350252543821,-90.0762050596779,161.68218665779352,8.380622337711486,-5.977229077111559,19.600970014478435,-132.75610758949747
79.25,-0.105,111.654,157.799,3353,27.9371817623183,4.91562178609676,4.63491019173277,0.620036553511427,1.37761590469854,4.951647252296956,0.0032541005158247286,4.6322023241616614,0.0037582665522306086,3.4735121567916574,0.05139465286659054,0.026223416922605564,0.4965272305605583,108.6984812724871,0.4158159781031401,0.4590557714406174,-0.406291393479151,0.2737321829956869,161.97328883120358,0.29110217341005296,0.5366381476751201,-0.7020422663829606,0.3450770255317366
80.75,0,111.889,158.373,3349,27.4118991954905,4.9209192117302,4.64331063292768,0.674662772731149,1.40674078210089,4.969881988755201,0.002675937598292396,4.628779033929783,0.003107671966424727,3.5457813463307932,0.03865948530016036,0.02554118682789721,0.45745996305289244,108.929463621616,0.23098234912889382,0.1882712450332633,-0.04250982205097387,0.07984778171291396,162.2280770437719,0.2547882125683145,0.22137905713631767,-0.07522055480330891,0.10184635849444135
82.25,-0.105,111.934,158.37,3346,26.8508718707404,4.92582182610557,4.65087660924641,0.630381568387952,1.35003033519121,5.222680495067671,0.08344241147288031,1.7134095101540265E-13,0.08197038881085032,14.632387293439749,0.7207593052162287,0.022784312505709954,0.4186032653471835,111.64268978242603,2.713226160810038,2.6259320984308516,-82.20062134557692,3.798469935698236,153.68818792830396,-8.539889115467929,3.080957323918142,-134.60795188563148,6.31348301400655
83.75,0,112.088,158.831,3344,26.0342876128281,4.93047163920014,4.65811057983146,0.581565673804538,1.29149058284808,4.958362153213227,0.004093081870707744,4.665170760121037,0.004687132582187513,3.3623522296757,0.07225857336299127,0.025631725857776767,0.5019291263108046,109.06173121256032,-2.5809585698657145,-5.650204080324158,6.654523789546872,-87.12916503254718,162.63270118119368,8.94451325288972,-7.778114520730725,22.843936746967188,-128.48802080413714
85.25,-0.105,112.142,158.87,3340,24.7428249219088,4.93537778785801,4.66526094039587,0.565059227251026,1.27460150212219,4.960556231125235,0.004302415900861783,4.675031345654419,0.00491631169492835,3.330721644962666,0.07850219975718413,0.025477655959882498,0.5124476215197659,109.17716572482925,0.11543451226893353,0.021901539084112187,0.1258071752371137,-0.03318199695078761,162.83849142965974,0.20579024846605876,0.0257095827201681,0.2208084507763033,-0.041870445786202026
86.75,0,112.339,159.339,3337,22.9235012570945,4.94101875839315,4.67306270032078,0.644726290343544,1.37182290702777,4.987614559080284,0.003232030482978369,4.662414441032669,0.003728751133564154,3.4810442549676908,0.0500329740235191,0.024636312954253618,0.4718935448421392,109.45391518491094,0.2767494600816889,0.2668516866342401,-0.16248424224158953,0.15165334304252553,163.08519926703613,0.24670783737639113,0.31296676699665227,-0.2844343857868239,0.19218712007361205
88.25,-0.105,112.357,159.345,3335,20.9310853308684,4.94746903837778,4.68211107940616,0.739950771621281,1.45972552041154,5.0178588896167415,0.0019017074623259226,4.647879040549701,0.0022302834190623764,3.6331055176364755,0.024079744707477837,0.023677815341761638,0.42297188416455184,109.7783969194012,0.32448173449026285,0.3126593661786785,-0.18032498887485815,0.1692402116189129,163.37913672795278,0.29393746091665207,0.3676065658965797,-0.31920585696781245,0.21658195737200003
89.75,0,112.674,160.068,3333,19.170961410973,4.954276150096,4.69187237073998,0.743636986985139,1.42926453783267,5.024114353342494,0.0021495469875014647,4.659274652263348,0.002509020574274864,3.608366190426008,0.028116491582342473,0.023409328920205103,0.4101525009545556,109.95160184665185,0.1732049272506515,0.06766691582832607,0.1359156360484235,-0.030918235226423008,163.66334857465486,0.2842118467020782,0.07978601499402771,0.24342786335438404,-0.03970858958919621
91.25,-0.105,112.675,160.044,3330,17.8019797750562,4.9599515443912,4.7007586952564,0.717565252481303,1.39636247672176,5.024676119446086,0.0026251543019103233,4.674034108982183,0.003044027927325222,3.557087863282381,0.036712893181621006,0.023246228826218948,0.41925304001537417,110.0735360656616,0.12193421900974499,0.006036109332228534,0.17711359720017583,-0.06373704452950335,163.90865037358773,0.2453017989328714,0.0071145383445809784,0.3166262006532179,-0.0816433467898321
92.75,0,112.905,160.61,3328,16.7364567106711,4.96317527865849,4.70777487218121,0.714674260272798,1.44087787726926,5.033114896125294,0.0023359837521506367,4.675049862840292,0.0027187491527524608,3.5878560869516476,0.0315265941634913,0.022719653795805757,0.4369739565591069,110.21283345293702,0.13929738727541974,0.08931589983998833,0.012356565326555824,0.03682414443140658,164.08399342842517,0.17534305483744106,0.10517153278004798,0.022001075582352314,0.04715117232933608
94.25,-0.105,112.731,160.413,3327,15.8759896362361,4.96457558481688,4.71321372733833,0.813427616957776,1.55612640222691,5.066890807391481,5.768149961771673E-4,4.655119787533564,7.275638843087154E-4,3.7622456235144544,0.004009617079530435,0.02151859515604532,0.39985980358285167,110.57091167878436,0.3580782258473363,0.36014268141708783,-0.24088128351523608,0.2081542897129367,164.38585295973763,0.30185953131245924,0.4241599154304936,-0.4297905635913253,0.2684836519398175
95.75,0,112.921,160.911,3325,15.1221759701696,4.96600521542185,4.71803844772046,0.905116141415895,1.5907962047667,5.069315827791346,5.762465472505117E-4,4.623430560925185,5.922845143374756E-4,3.8594695526496445,0.010102558387999644,0.02086061428724057,0.35264918445717053,110.37109208180225,-0.19981959698210972,0.02715764735005166,-0.36715258187076927,0.12938133418168718,163.93652965741737,-0.4493233023202663,0.03209125439687455,-0.6636625999958028,0.16837212278315405
97.25,-0.105,112.827,160.772,3321,14.3823913859067,4.96780592874745,4.72295021200837,0.893555904802988,1.56823120360809,5.068108961607729,3.1784748808653734E-4,4.63117781853673,3.2072387970806754E-4,3.83022433559559,0.005969157213968956,0.02068539985074195,0.35330925294716786,110.40369753433755,0.03260545253530722,-0.013845547988552198,0.08745319072360758,-0.041843732189832394,164.02599144205246,0.08946178463509113,-0.01638550137471384,0.1593136413734726,-0.054549368287638345
98.75,0,112.993,161.239,3320,13.6024253962315,4.9708917539093,4.72892654539618,0.913952555875705,1.63245757181663,5.085516187713134,0.0010398614842057384,4.62719533062029,0.0011195930481972885,3.8977883065532604,0.015401168772082018,0.019956743947581776,0.3590127991160527,110.65526559667003,0.2515680623324812,0.1980501773167873,-0.04531722406173344,0.09424078934675606,164.30682142089418,0.280829978841723,0.23420675698622517,-0.082358504518794,0.12306258999947772
100.25,-0.105,112.985,161.179,3317,12.743738141533,4.97555506124559,4.73599495496416,0.989593367764599,1.75840841419546,5.115103514987893,0.003118327660599397,4.601528847427975,0.0034842794687794786,4.058852700907185,0.03638932091546372,0.018873092959283414,0.3488919291101707,110.96587813376333,0.3106125370932915,0.3420698770921575,-0.28763797710489314,0.2290503799846988,164.52311854225226,0.21629712135808177,0.40491010226003255,-0.5253136486555547,0.3015962301137449
101.75,0,113.223,161.743,3316,11.7678359882402,4.98164809535103,4.74433168974274,1.03677363443965,1.85210306431576,5.13724529180985,0.004692837885797731,4.583081725200581,0.005274070379551694,4.172460282876632,0.05003361404756036,0.01804561534491772,0.34648761079737045,111.22160360307497,0.255725469311642,0.2657982545717772,-0.1986714181149125,0.1749907039129539,164.72161621455493,0.1984976723026648,0.31547967187731274,-0.36735665755034574,0.23262219288852748
103.25,-0.105,113.311,161.823,3315,10.636225302782,4.98922372678374,4.75385474012472,1.0368183277819,1.85590474798492,5.146101427536697,0.0046862915019251555,4.591445166498269,0.005264808405073775,4.171515195743129,0.04992285989618478,0.017809139698850087,0.3475622602467936,111.41662886487352,0.1950252617985484,0.10901893738621027,0.08746006943609075,-0.0015497885629827124,165.0125427718016,0.29092655724667793,0.1296570303661042,0.16318949343619238,-0.00206758487175307
104.75,0,113.574,162.376,3315,9.3132389213944,4.99811941661841,4.76379534651091,1.07350420753959,1.87581290542116,5.162322889475964,0.005261103500059792,4.590441378262289,0.005911607221580858,4.209183391478558,0.05427251303960169,0.017435267916614965,0.3336300148806916,111.66915265287805,0.2525237880045381,0.1995797925500966,-0.010506166837501496,0.06151539670251793,165.3150174570739,0.30247468527230126,0.23733513679241014,-0.01959953535217096,0.08219006089407799
