"TIME","POSITION","RHO_S1","RHO_S1_DIFF","RHO_S2","RHO_S2_DIFF"
167.25,-3.15,7.53016601439119,-0.39322728448242,7.94962601973243,-0.258537395281829
167.75,-2.94,7.53137320671125,-0.392120027932499,7.94978114675518,-0.268629727008801
168.25,-3.36,7.53256353599714,-0.391193663263588,7.95001921811094,-0.279223912108751
168.75,-3.15,7.53378378053884,-0.391799773596476,7.95036663324202,-0.291538861185477
169.25,-3.57,7.53507446748806,-0.393520642721366,7.95085152089031,-0.30539612180712
169.75,-3.36,7.53646760034783,-0.396779010681896,7.95149523426028,-0.320293878230907
170.25,-3.78,7.53799167655218,-0.401956897521961,7.95231353993731,-0.336896879943692
170.75,-3.57,7.5396543019272,-0.406870484806369,7.95330927854193,-0.353672677340098
171.25,-3.99,7.54143723497419,-0.412775532924549,7.95446822951073,-0.371469558879595
171.75,-3.78,7.54333075350213,-0.417220768345461,7.95578421998407,-0.388234745042496
172.25,-4.2,7.54532225371904,-0.421300188337737,7.95725304407378,-0.404935628118067
172.75,-3.99,7.54740006163316,-0.422634047471686,7.95886680675705,-0.4189955904053
173.25,-4.41,7.54955840605932,-0.421932967882559,7.9606219105898,-0.431274166356762
173.75,-4.2,7.55179178648699,-0.416522707329425,7.96251692424662,-0.438798517035723
174.25,-4.62,7.55408255552797,-0.408227139231875,7.96453696799496,-0.443382215580407
174.75,-4.41,7.5564050912179,-0.398537431815222,7.96665965997708,-0.446552726336298
175.25,-4.83,7.55875327832966,-0.388054609016993,7.96887481055132,-0.447916818152948
175.75,-4.62,7.56111803935509,-0.37471128969278,7.97116596640161,-0.447885856287851
176.25,-5.04,7.56347746297092,-0.364183383113521,7.97350984005004,-0.448781220947599
176.75,-4.83,7.5658065759131,-0.356419261378714,7.97587684118448,-0.452111841073914
177.25,-5.25,7.56810529180074,-0.352545914139555,7.9782507576078,-0.458389631266786
177.75,-5.04,7.57038692955958,-0.352539661328992,7.98062578159321,-0.467254895384449
178.25,-5.46,7.57267009969685,-0.356484054434927,7.98299812870047,-0.479258555519054
178.75,-5.25,7.57499427877197,-0.362372595063124,7.98538798177378,-0.492342103275795
179.25,-5.67,7.57740261639162,-0.373218944369635,7.98783018920219,-0.50935457018482
179.75,-5.46,7.57992310591627,-0.384375962518407,7.99036160444183,-0.525035371131037
180.25,-5.88,7.58256196346369,-0.396065553322778,7.99301035592737,-0.540467627730832
180.75,-5.67,7.58531365505784,-0.408150893703961,7.99580146467758,-0.553866892182842
181.25,-6.09,7.5881629196336,-0.417873276591767,7.99875343954501,-0.564628029709438
181.75,-5.88,7.59107199401972,-0.427694883283879,8.00186767042596,-0.572613747829122
182.25,-6.3,7.59400478561653,-0.434105760384415,8.00513670467566,-0.577388526495169
182.75,-6.09,7.59692752608933,-0.43886392544213,8.00854122160665,-0.579921856303115
183.25,-6.51,7.59979721762313,-0.442045839166358,8.01204176443859,-0.580311106609104
183.75,-6.3,7.60258296522556,-0.442935718805637,8.01560576386431,-0.577937769800998
184.25,-6.72,7.60526365242676,-0.443866398854638,8.01920037354602,-0.575972534086632
184.75,-6.51,7.60782605537128,-0.44236689078162,8.02279071981138,-0.571472442521929
185.25,-6.93,7.61027332796378,-0.440943912043256,8.02635037373707,-0.567803313674098
185.75,-6.72,7.61261105955796,-0.441438027775145,8.02986993302567,-0.56226689438844
186.25,-7.14,7.61479314546764,-0.438630102415871,8.03326183574633,-0.55580745116584
186.75,-6.93,7.61679522032354,-0.435838586841298,8.03645272252299,-0.548360916151464
187.25,-7.35,7.61860050345777,-0.431598681834819,8.03940382468374,-0.538751673901634
187.75,-7.14,7.62014317881796,-0.429805637168402,8.04201646690166,-0.531076946283641
188.25,-7.56,7.62134055965241,-0.428860683830313,8.04417849754642,-0.523151206934409
188.75,-7.35,7.62208364334589,-0.430186570627148,8.04575416975777,-0.517774845363685
189.25,-7.77,7.62226279856466,-0.429004247660037,8.0466034962205,-0.510727544594104
189.75,-7.56,7.62180782223966,-0.429137676469504,8.04662854213208,-0.507449737645798
190.25,-7.98,7.62069815701925,-0.426650671615948,8.04578570823286,-0.503248272933274
190.75,-7.77,7.61895633504238,-0.422615331507389,8.04408415578953,-0.501111878849886
191.25,-7.35,7.61666058285877,-0.416368237471406,8.04160330746322,-0.498806609827826
191.75,-6.93,7.61392851243252,-0.408487765728061,8.03847675620254,-0.497072529969828
192.25,-7.14,7.6108951260628,-0.401494875512016,8.03486773283171,-0.496150036182207
192.75,-6.72,7.60768493582197,-0.39617436218625,8.03094098744099,-0.496588349813799
193.25,-6.93,7.60440783641234,-0.392994407895721,8.02684630652069,-0.497907172347847
193.75,-6.51,7.60114655959607,-0.393418166600407,8.02270325372558,-0.501650837694583
194.25,-6.72,7.59795219651088,-0.396153440922306,8.01859927894629,-0.505684618886221
194.75,-6.3,7.59485546393424,-0.40202872090042,8.01459388616069,-0.511818270136035
195.25,-6.51,7.59186954790411,-0.410252944484288,8.01071868718794,-0.518587285383373
195.75,-6.09,7.58899186470085,-0.419520113734806,8.00697977007276,-0.526633406037626
196.25,-6.3,7.58623438951628,-0.43030697059416,8.00340081277938,-0.533946436499869
196.75,-5.88,7.58357902231622,-0.440333377086751,7.99996568508734,-0.540552991436431
197.25,-6.09,7.58099102275584,-0.449845514269837,7.99662315249906,-0.545609117429834
197.75,-5.67,7.57846276185669,-0.457518151703308,7.99335893528931,-0.548800710269155
198.25,-5.88,7.57598033542326,-0.464309915974953,7.99015313226797,-0.550905767496304
198.75,-5.46,7.57354391708495,-0.469040448220925,7.98700543657803,-0.549973747618942
199.25,-5.67,7.57115099895607,-0.473641985688255,7.98391375013997,-0.548696320203204
199.75,-5.25,7.56878726071895,-0.475872765525796,7.98087154003522,-0.544112748411958
200.25,-5.46,7.56644073828442,-0.474823700478313,7.97787722530862,-0.536147740224445
200.75,-5.04,7.56411294930612,-0.471250103844374,7.97494336179243,-0.525132100241534
201.25,-5.25,7.56180558140725,-0.465138147499994,7.97208480167071,-0.511481939986656
201.75,-4.83,7.55951924427777,-0.456297347224368,7.96931814526113,-0.494879275440604
202.25,-5.04,7.55724388752192,-0.443913773578951,7.96664246645006,-0.474050816163648
202.75,-4.62,7.55496893045211,-0.431633344280873,7.9640516913176,-0.453552549458358
203.25,-4.83,7.55269649563451,-0.420786545511388,7.96154459000595,-0.433389233175444
203.75,-4.41,7.5504197559538,-0.410131792881241,7.95910055302479,-0.4139139384215
204.25,-4.62,7.54811425007381,-0.398393569321865,7.95667988787029,-0.393105851854324
204.75,-4.2,7.54577519737421,-0.389275416160243,7.95427009695209,-0.373953335587856
205.25,-4.41,7.54341876167378,-0.383479983324936,7.95187973742125,-0.360064717062337
205.75,-3.99,7.54106087401495,-0.378252028938487,7.94951799280899,-0.345845548972517
206.25,-4.2,7.53870225941287,-0.37286897181169,7.94718838991377,-0.333139669099881
206.75,-3.78,7.53635549652235,-0.368966195319524,7.94491530174249,-0.322563491638158
207.25,-3.99,7.5340447913126,-0.365217361963647,7.94274111772352,-0.313561495424125
207.75,-3.57,7.53178547520622,-0.360982116916808,7.94070752781635,-0.304606716034369
208.25,-3.78,7.52957587246869,-0.353352588420811,7.93883513106648,-0.2935077082822
208.75,-3.36,7.52741065443309,-0.346413286485776,7.93713850479545,-0.282719885369016
209.25,-3.57,7.52530215584605,-0.339933282601842,7.93564359803923,-0.273600886633432
209.75,-3.15,7.52325095284657,-0.331753998659092,7.93436263536225,-0.259769717670347
210.25,-3.36,7.5212420549824,-0.324359988188692,7.93327844555232,-0.246809873167864
210.75,-2.94,7.51925832292321,-0.317472325509804,7.93236512310656,-0.2318150232138
211.25,-3.15,7.51728328424464,-0.310273919245728,7.93160518551177,-0.216347623503107
211.75,-2.73,7.51531364455896,-0.305548726483852,7.93100497678079,-0.200507972794862
212.25,-2.94,7.51336909651962,-0.304996184110386,7.93058881471353,-0.188036595236036
212.75,-2.52,7.51146641784593,-0.304088876159109,7.93037642897376,-0.173840442314134
213.25,-2.73,7.50960430092864,-0.304375461620439,7.93036996751582,-0.161472392727201
213.75,-2.31,7.50778946635713,-0.306867086855898,7.93057248840995,-0.149221403240143
214.25,-2.52,7.50603648784665,-0.310594681960923,7.93097762011184,-0.139344332372994
214.75,-2.1,7.50435019390685,-0.312368281501955,7.93155638220101,-0.127164564714162
215.25,-2.31,7.50272818734245,-0.313719365661103,7.9322709732356,-0.11436048286021
215.75,-1.89,7.50117111841363,-0.315022471376672,7.93309448739902,-0.10208187667799
216.25,-2.1,7.49968107110684,-0.315208865624955,7.93399813614555,-0.0881872163636229
216.75,-1.68,7.49826401792271,-0.312603308162918,7.93496677476419,-0.0722288124716349
217.25,-1.89,7.4969157574231,-0.308560059176347,7.93597687799507,-0.0539949246803035
217.75,-1.47,7.49562791499792,-0.303322517057748,7.9370127311428,-0.0340204820647071
218.25,-1.68,7.49439823707444,-0.29693236284798,7.93807055894151,-0.0123309853256521
218.75,-1.26,7.4932283827005,-0.286996934224713,7.9391536411862,0.014632447115204
219.25,-1.47,7.49210242320895,-0.274556269445672,7.94025027651536,0.0458208077955429
219.75,-1.05,7.49101185233325,-0.262140421285967,7.94138550016464,0.080135058673804
220.25,-1.26,7.48996566799041,-0.249724359259637,7.94261013919772,0.114366483905736
220.75,-0.84,7.48899883347609,-0.236723470263462,7.94390167599952,0.150318013407198
221.25,-1.05,7.48814476159879,-0.224862063024959,7.94524578022812,0.186053588621275
221.75,-0.63,7.48740959124354,-0.214834667216356,7.94665161420032,0.219126216610708
222.25,-0.84,7.48684037886229,-0.208124687005486,7.94810772187898,0.247940494765483
222.75,-0.42,7.48649611770222,-0.205186958151575,7.94956490578557,0.268914376746149
223.25,-0.63,7.48642658084926,-0.206803359146275,7.95095830303994,0.282972052684757
223.75,-0.21,7.48667406249203,-0.212484656810354,7.95220281265387,0.287800400750829
224.25,-0.42,7.48727309676434,-0.222977479373369,7.95322843929934,0.283309792589664
224.75,0,7.48824245636942,-0.233329123508141,7.95398569270484,0.272147188035468
225.25,-0.21,7.48956932836698,-0.245586083114665,7.95445494955438,0.253329341315516
225.75,-0.63,7.49120760595062,-0.258329164889485,7.95464636765878,0.227683172701885
226.25,-1.05,7.49311581494072,-0.270028427148074,7.9546304247774,0.197784003605082
226.75,-0.84,7.49523642434932,-0.27943751929737,7.95449024273231,0.165796545208197
227.25,-1.26,7.49750452876116,-0.286277491503158,7.95431121270244,0.133854004073257
227.75,-1.05,7.49986934144335,-0.292020815193828,7.95416830435287,0.10165795810339
228.25,-1.47,7.50227580341142,-0.296705300336503,7.95410737202052,0.0718605764005495
228.75,-1.26,7.50466050789212,-0.305023115265513,7.95412926537239,0.0403838191344302
229.25,-1.68,7.50698595896405,-0.313354538417169,7.95422400933693,0.0122055310721507
229.75,-1.47,7.5092233430667,-0.322053537599611,7.95435535445971,-0.0143838759617548
230.25,-1.89,7.51133317728894,-0.331531190258055,7.95447326344158,-0.0369197800304756
230.75,-1.68,7.51327016862445,-0.343392348627477,7.95454311014813,-0.0610431360452156
231.25,-2.1,7.5150184849814,-0.353854175240982,7.95452372334999,-0.0814682053577353
231.75,-1.89,7.51658784549249,-0.364686858363601,7.95437766590976,-0.101343083607124
232.25,-2.31,7.51798188903111,-0.373766782461063,7.95410210791888,-0.118468835890093
232.75,-2.1,7.51923053271995,-0.382236352017885,7.95372346117162,-0.134557552795297
233.25,-2.52,7.5203830530514,-0.390116059067452,7.95328211236269,-0.150621807708624
233.75,-2.31,7.52148768958916,-0.395807061774445,7.95282220380737,-0.16553428111082
234.25,-2.73,7.52258633244762,-0.400579161981906,7.95238547242219,-0.179801666004804
234.75,-2.52,7.52372078821584,-0.404752641514166,7.95201728766872,-0.194451521459543
235.25,-2.94,7.52493907367351,-0.406596143104319,7.95176957038913,-0.207430427348609
235.75,-2.73,7.52627780192182,-0.407295690782324,7.95168260186517,-0.220220718118049
236.25,-3.15,7.52775558484529,-0.406873438808422,7.95178068236272,-0.231963496803458
236.75,-2.94,7.52939014275116,-0.405654318123171,7.95208374353765,-0.243749632242092
237.25,-3.36,7.53118437977154,-0.404125970744725,7.95260196661997,-0.255410369959541
237.75,-3.15,7.53311511909377,-0.404216140489588,7.95331595808195,-0.268681158095642
238.25,-3.57,7.53515749358455,-0.404975969248757,7.95420267622127,-0.282664486666299
238.75,-3.36,7.53728436583558,-0.405445232296833,7.95523647553589,-0.296639007128567
239.25,-3.78,7.53944986988952,-0.408389574374074,7.95637605800213,-0.312612862822752
239.75,-3.57,7.54161412551267,-0.412056213514481,7.95758632968722,-0.329190216917548
240.25,-3.99,7.54374622510138,-0.415086323181526,7.95884022016035,-0.344909550777592
240.75,-3.78,7.54583615897299,-0.415774593979463,7.96012801874785,-0.358611242638008
241.25,-4.2,7.54788659296086,-0.416965760808641,7.96145172532265,-0.372381829942554
241.75,-3.99,7.54989135056355,-0.416897108320623,7.96279943414468,-0.385524494547056
242.25,-4.41,7.55185750642469,-0.414979370450417,7.96417361834118,-0.396056182591813
242.75,-4.2,7.55381313013995,-0.409561654648711,7.96559647766103,-0.403018756364034
243.25,-4.62,7.55577619459781,-0.403598648294499,7.96708039212706,-0.409607029611033
243.75,-4.41,7.5577493230225,-0.399569879032268,7.96862518685358,-0.417373317233168
244.25,-4.83,7.55975613878196,-0.396240277126766,7.97025385897728,-0.426428621786916
244.75,-4.62,7.56180989221831,-0.39480161967214,7.97197997121747,-0.437550583545498
245.25,-5.04,7.56390757301403,-0.395506201517901,7.97380720816501,-0.450382236403862
245.75,-4.83,7.56605536500028,-0.398095417088343,7.97575540839661,-0.464685921743734
246.25,-5.25,7.56825207274914,-0.403679283969421,7.9778354748032,-0.481306037207731
246.75,-5.04,7.5704860333341,-0.412368409094044,7.98004720713033,-0.49982668224052
247.25,-5.46,7.57274105844613,-0.420535969429237,7.98237706800396,-0.516923391608549
247.75,-5.25,7.57501560071321,-0.427452538469518,7.98481961718336,-0.531872340524235
248.25,-5.67,7.57733611425317,-0.438009284509888,7.98739715933264,-0.549761406731492
248.75,-5.46,7.57970738855261,-0.445454249133162,7.99010219841173,-0.563576680778375
249.25,-5.88,7.58212339891269,-0.451658772760562,7.99291282975713,-0.575463477159656
249.75,-5.67,7.58461026986389,-0.453666168611932,7.995841914221,-0.582880424772703
250.25,-6.09,7.5871935745103,-0.455236365241002,7.99890291482882,-0.589299459310843
250.75,-5.88,7.58989612278476,-0.453887625310985,8.00211649516153,-0.592165996295668
251.25,-6.3,7.5927508165703,-0.451619774888193,8.00551290751498,-0.594552002028679
251.75,-6.09,7.59578811767829,-0.445901410809126,8.00912201220651,-0.592661796054523
252.25,-6.51,7.59901301325295,-0.440245872376996,8.0129434776454,-0.590486220079212
252.75,-6.3,7.60240281793427,-0.43382165126744,8.01695092394155,-0.586352308274898
253.25,-6.72,7.60593212331128,-0.426140885472366,8.02111175628608,-0.579397704683457
253.75,-6.51,7.60956851426089,-0.416612226855757,8.02538498677386,-0.569517979743788
254.25,-6.93,7.6132510484361,-0.408909657705388,8.02970230637522,-0.559420474704033
254.75,-6.72,7.61692546215529,-0.402821444586842,8.03400701490355,-0.548992757167476
255.25,-7.14,7.62047495650329,-0.399732187216962,8.03815709933479,-0.541280221235471
255.75,-6.93,7.62378535393827,-0.399350881375738,8.04201331242088,-0.535558162671769
256.25,-7.35,7.62679282373949,-0.399610369542456,8.04550139067684,-0.530357131160941
256.75,-7.14,7.62939761099315,-0.402079037846547,8.04849767049752,-0.528027993304193
257.25,-7.56,7.63148702961648,-0.404200034693152,8.05086539498427,-0.525521435149566
257.75,-7.35,7.63294255538189,-0.407735306056019,8.052463261931,-0.525501357565076
258.25,-7.77,7.63366631340876,-0.408797977194867,8.05317077102426,-0.523305702185339
258.75,-7.56,7.63361380737832,-0.410810069642799,8.05293168231529,-0.523222000652338
259.25,-7.98,7.63278367153162,-0.41000556446673,8.05174144009169,-0.520692470361664
259.75,-7.77,7.63121292333549,-0.410172905278052,8.049644834031,-0.519707830437421
260.25,-7.35,7.62900264572801,-0.40773288780253,8.04676217326327,-0.516601697256855
260.75,-6.93,7.62628685524085,-0.406128342744002,8.0432513980719,-0.51475692744255
261.25,-7.14,7.62321690374164,-0.404541783350993,8.03929276012254,-0.512321902994192
261.75,-6.72,7.61993580635001,-0.404999651853281,8.03506265324709,-0.512177325916736
262.25,-6.93,7.61656371987967,-0.406064634048846,8.03071116631618,-0.512103933729372
262.75,-6.51,7.61319975803473,-0.408784867294958,8.02635822976059,-0.513771672604562
263.25,-6.72,7.60990517435221,-0.413989339195211,8.02208024069578,-0.517136927003607
263.75,-6.3,7.60671431111649,-0.420933863587211,8.0179236501936,-0.521866053187294
264.25,-6.51,7.60364506771767,-0.42810074510843,8.01390902320457,-0.526083050501867
264.75,-6.09,7.60069994256145,-0.436231261018408,8.01004145149428,-0.530925224314751
265.25,-6.3,7.59789872240637,-0.443201346901879,8.00635060729141,-0.534113953796316
265.75,-5.88,7.59523784682267,-0.44861138645764,8.00283781953072,-0.534973689297704
266.25,-6.09,7.59267759619602,-0.451100468174622,7.99946185747915,-0.532529835180788
266.75,-5.67,7.59020399284038,-0.450989656592678,7.99622170327462,-0.526624557996383
267.25,-5.88,7.5878072407762,-0.449132397932873,7.9931192621743,-0.518647132105374
267.75,-5.46,7.58546385443217,-0.444175941137899,7.99014428098805,-0.506868270522772
268.25,-5.67,7.58314140442093,-0.436368125759998,7.987279326171,-0.492631709575343
268.75,-5.25,7.58081595573771,-0.428337394717809,7.98451390122481,-0.477079966758251
269.25,-5.46,7.57847272534753,-0.41970821247195,7.98183631476537,-0.460635948892089
269.75,-5.04,7.57611054319166,-0.409702239617149,7.97924438204944,-0.442610674808454
270.25,-5.25,7.57372163810262,-0.399956698909363,7.97672523598388,-0.424570745949878
270.75,-4.83,7.5713092888251,-0.39032816347491,7.9742725093627,-0.406604061557352
271.25,-5.04,7.56888108809527,-0.380188917798885,7.97188037737724,-0.388149425500087
271.75,-4.62,7.56644638886424,-0.371183880306608,7.96954877009415,-0.370055713185317
272.25,-4.83,7.5640389967373,-0.364815699009559,7.96729406045668,-0.353780914009373
272.75,-4.41,7.56169249131191,-0.356911618926661,7.96513785859644,-0.335549419292235
273.25,-4.62,7.55942238116284,-0.348688442873241,7.96309241077167,-0.317466292849434
273.75,-4.2,7.55724299259121,-0.342865623221631,7.96117156207055,-0.300378016662553
274.25,-4.41,7.55517377537725,-0.338673540323108,7.95939561068585,-0.284688381149757
274.75,-3.99,7.55322724443491,-0.335656264440181,7.95778664785015,-0.269239971693001
275.25,-4.2,7.5513972760933,-0.334412255952019,7.95635169925199,-0.255603372145551
275.75,-3.78,7.54966364047455,-0.335036493268978,7.95508888494165,-0.243380787796342
276.25,-3.99,7.54800307856422,-0.335204786408005,7.95399795748143,-0.232288444100326
276.75,-3.57,7.54637640655622,-0.33611462025182,7.95306227234873,-0.221042647820516
277.25,-3.78,7.54474103168159,-0.334731878778749,7.95225478217911,-0.209003823841345
277.75,-3.36,7.54307112873768,-0.332369464870389,7.95156026858912,-0.196027350220244
278.25,-3.57,7.54134397738767,-0.33023108956791,7.95096069099323,-0.184094283078873
278.75,-3.15,7.53953956716422,-0.326024634302654,7.95043719436895,-0.170549556187704
279.25,-3.36,7.53764833844843,-0.322193894301485,7.94997602463873,-0.157951710642358
279.75,-2.94,7.535667767029,-0.319115408280271,7.94956901997515,-0.145106297486867
280.25,-3.15,7.53361504547681,-0.315514452099499,7.94922015543196,-0.132808681786105
280.75,-2.73,7.53152778906158,-0.312162475163661,7.94894911714667,-0.119394255014495
281.25,-2.94,7.52944866922796,-0.310341118478399,7.94877558895462,-0.107367702697905
281.75,-2.52,7.52741987622815,-0.307440760614394,7.94871238380798,-0.0943211250258967
282.25,-2.73,7.52546356558953,-0.303688623680555,7.94876875125925,-0.0812236851242415
282.75,-2.31,7.52359925122215,-0.301036267497719,7.94896061300033,-0.0676622893910471
283.25,-2.52,7.52185090997972,-0.298035456853226,7.94930111109305,-0.0547985357797789
283.75,-2.1,7.52023073820003,-0.292579565201562,7.94980240655575,-0.0395218736720891
284.25,-2.31,7.51873454111816,-0.28715068620003,7.9504667896137,-0.0260443938693311
284.75,-1.89,7.51735057876926,-0.281364376803933,7.95129625676959,-0.0110642906716482
285.25,-2.1,7.51606035910176,-0.273022170750069,7.95228729479524,0.0048254997575859
285.75,-1.68,7.514859543288,-0.264259993534113,7.95346591458777,0.0238151943738008
286.25,-1.89,7.51374410900798,-0.256294120133385,7.95485217644013,0.0423956694208952
286.75,-1.47,7.51271324400793,-0.245068666556796,7.95646525986036,0.0657842928370969
287.25,-1.68,7.51175704063841,-0.234409102588822,7.95832158615692,0.0903736521473695
287.75,-1.26,7.51086832145699,-0.221190414820646,7.96045312940498,0.121981782531335
288.25,-1.47,7.51004019145136,-0.204687385998883,7.96287578750997,0.156575254788645
288.75,-1.05,7.50928576255655,-0.186785519015458,7.96563149390225,0.198614024786067
289.25,-1.26,7.50863804507266,-0.16955024264555,7.96875086628345,0.242344808735902
289.75,-0.84,7.50813339428685,-0.151167954260975,7.97212746049263,0.289354388794417
290.25,-1.05,7.50780722758301,-0.133989487170793,7.97566964470203,0.338112309292765
290.75,-0.63,7.50766877863215,-0.118850522838697,7.97930572316574,0.384565972820263
291.25,-0.84,7.50772578519428,-0.105286124753752,7.98289809213999,0.4298361874291
291.75,-0.42,7.50797864467949,-0.0977971369452703,7.98626662631777,0.469253345611883
292.25,-0.63,7.50843699070287,-0.0957343818739516,7.9892145618382,0.501009536658218
292.75,-0.21,7.50908476088184,-0.0990148555975304,7.99153336038891,0.520814289850415
293.25,-0.42,7.50989535314357,-0.108102004886684,7.99307386364731,0.52927841007137
293.75,0,7.51083296180379,-0.122722431564892,7.99374616606135,0.522927308959157
294.25,-0.21,7.51185029126755,-0.139408935855664,7.99355210568273,0.505693827241624
294.75,-0.63,7.51290081914865,-0.161292064920933,7.99257382859218,0.473783352970075
295.25,-1.05,7.51395606534588,-0.184051880529845,7.99097779425211,0.433896344233705
295.75,-0.84,7.51499732191076,-0.204975932710478,7.98895951067376,0.387726002677603
296.25,-1.26,7.51599979935305,-0.224179947297465,7.98671335520771,0.340118739941011
296.75,-1.05,7.51693885609951,-0.244402856645679,7.98439590173799,0.28860182725203
297.25,-1.47,7.51782933297175,-0.261689790762083,7.98213994980218,0.240243052007101
297.75,-1.26,7.51869819424915,-0.273455558211107,7.98002293654902,0.194356887924318
298.25,-1.68,7.51955784269922,-0.283181212662031,7.97807440895026,0.155237399410988
298.75,-1.47,7.52041808424167,-0.289394957784487,7.97628184169001,0.117305012182409
299.25,-1.89,7.52132103822448,-0.29336585356432,7.97465406536633,0.086192755340348
299.75,-1.68,7.52230608420224,-0.296250353085842,7.97321935842785,0.0576024625789461
300.25,-2.1,7.52341245693995,-0.298640033451633,7.97195308833423,0.032349990874408
300.75,-1.89,7.5246863440726,-0.30118326870653,7.97081209506106,0.00836082671636858
301.25,-2.31,7.52615209908252,-0.305722820895176,7.96979435404804,-0.0154558949978828
301.75,-2.1,7.52780706401056,-0.313431132521203,7.9688918575392,-0.0419324296808394
302.25,-2.52,7.52963047644958,-0.323244058423995,7.96810624436105,-0.0686906219710329
302.75,-2.31,7.53160606124608,-0.334898042967362,7.96745511474767,-0.096424249675728
303.25,-2.73,7.53369576000502,-0.348722642869546,7.9669404381277,-0.125620166721879
303.75,-2.52,7.53585068410906,-0.364210027510151,7.96656455610773,-0.15668013693791
304.25,-2.94,7.53802147592343,-0.378403113359906,7.96632831413477,-0.186674041761405
304.75,-2.73,7.540171147798,-0.389675165061596,7.9662316701491,-0.21572465019895
305.25,-3.15,7.54227772108134,-0.400075910021665,7.96627851470769,-0.243802481010508
305.75,-2.94,7.54432478443772,-0.40667208132912,7.96646455395491,-0.269147850743336
306.25,-3.36,7.5463129939064,-0.409723639746413,7.96678462972135,-0.291039589832467
306.75,-3.15,7.54825594264777,-0.408582514482983,7.96723726066127,-0.309285425035198
307.25,-3.57,7.55015032672617,-0.404761236948991,7.96780226404006,-0.324189533970934
307.75,-3.36,7.55200281362012,-0.401208736347825,7.96846608217708,-0.338287692887004
308.25,-3.78,7.55383804632276,-0.395118189768966,7.96923296568046,-0.349736228592511
308.75,-3.57,7.55566710209851,-0.388850866522319,7.97009675217383,-0.358998139876277
309.25,-3.99,7.55748446966444,-0.382331494465899,7.97104116406478,-0.367440468129326
309.75,-3.78,7.55928769078347,-0.376991857374554,7.9720560976511,-0.375110004364399
310.25,-4.2,7.56107632786862,-0.373165011484102,7.97313909927565,-0.383040556921077
310.75,-3.99,7.56283916987884,-0.371256364089058,7.9742829818321,-0.391035957808642
311.25,-4.41,7.56456648498563,-0.37031617356936,7.97547940702419,-0.399180153669809
311.75,-4.2,7.56626365506041,-0.370929125850943,7.97673736860182,-0.407894983051844
312.25,-4.62,7.56794067585368,-0.374304960581614,7.97806928206925,-0.418689656354678
312.75,-4.41,7.56960954212252,-0.379453115442212,7.97948746400647,-0.430907980377181
313.25,-4.83,7.57129172621769,-0.385550755307132,7.98101443060156,-0.444167236469672
313.75,-4.62,7.57300798833733,-0.391889261665326,7.98266789484465,-0.457185496983667
314.25,-5.04,7.57478027961229,-0.3996413066667,7.98445771178291,-0.471398994966713
314.75,-4.83,7.57662554606598,-0.404515716771741,7.98639285940025,-0.482795896599206
315.25,-5.25,7.57855156304114,-0.409026213289835,7.9884731410201,-0.494295251198523
315.75,-5.04,7.58056461961576,-0.412857483247825,7.99069646878607,-0.504500612918487
316.25,-5.46,7.58268126050643,-0.415752052897844,7.99306931896575,-0.513609181908801
316.75,-5.25,7.58491711574081,-0.416640856180928,7.99560094178282,-0.519622064467533
317.25,-5.67,7.58727783527568,-0.417544476573663,7.99829474109547,-0.525334319629095
317.75,-5.46,7.58976670783349,-0.416473116333028,8.00115180291715,-0.527626885542664
318.25,-5.88,7.59237717008542,-0.416118700367014,8.00416523503849,-0.53010351877911
318.75,-5.67,7.59509748517044,-0.414340425417279,8.00732618741685,-0.529844232169935
319.25,-6.09,7.59791462472946,-0.413362306050341,8.01062319034729,-0.52988541665815
319.75,-5.88,7.60080426819341,-0.411737148983377,8.01403465671589,-0.528824951562446
320.25,-6.3,7.60373985434982,-0.409885713835919,8.01753570421059,-0.527444661675935
320.75,-6.09,7.60670981701505,-0.406202285698858,8.02111477921142,-0.524255180170083
321.25,-6.51,7.60971281093071,-0.404948795296651,8.0247673051379,-0.523700917666666
321.75,-6.3,7.61274196520941,-0.402750798596515,8.02848074867374,-0.522278331876495
322.25,-6.72,7.61578958377994,-0.401852211780706,8.0322391385942,-0.522513803331049
322.75,-6.51,7.61886110230859,-0.401469470724063,8.03603817363044,-0.523224187086184
323.25,-6.93,7.62197659506747,-0.403958684540497,8.03988509920223,-0.526771029503474
323.75,-6.72,7.62515652420457,-0.404894003208727,8.04379425835215,-0.528288372963926
324.25,-7.14,7.62833296027722,-0.407093133193386,8.04767378664283,-0.531311822926334
324.75,-6.93,7.63143026288055,-0.410645505146413,8.05142237310485,-0.535292569040313
325.25,-7.35,7.63440702497515,-0.411667421164999,8.05498439418812,-0.536010477267987
325.75,-7.14,7.63717863365779,-0.412204055637491,8.05824817505051,-0.536661294158255
326.25,-7.56,7.63962554376845,-0.410611083511683,8.06106876730376,-0.534856613641283
326.75,-7.35,7.64161886763481,-0.409009939348761,8.06328985327325,-0.532971259550904
327.25,-7.77,7.64304455379926,-0.404944581174275,8.06477062576073,-0.528569527220337
327.75,-7.56,7.64380442567534,-0.401294041517453,8.06539581058261,-0.525026604922492
328.25,-7.98,7.64385482027715,-0.396549491890745,8.06511192477598,-0.519750385908908
328.75,-7.77,7.6432126070133,-0.391648260877283,8.06394226827088,-0.515429379652539
329.25,-7.35,7.64193690504962,-0.385772360432686,8.06197008020909,-0.509960269784737
