"TIME","POSITION","R1","R2","CCR"
30.775,0,115.635,159.78,3618
30.776,0,115.634,159.78,3618
30.777,0,115.633,159.779,3618
30.778,0,115.633,159.778,3618
30.779,0,115.632,159.778,3618
30.78,0,115.631,159.776,3618
30.781,0,115.631,159.775,3618
30.782,0,115.63,159.774,3618
30.783,0,115.629,159.772,3618
30.784,0,115.629,159.771,3618
30.785,0,115.628,159.769,3618
30.786,0,115.627,159.768,3618
30.787,0,115.627,159.767,3618
30.788,0,115.626,159.765,3618
30.789,0,115.625,159.764,3618
30.79,0,115.625,159.763,3618
30.791,0,115.625,159.762,3618
30.792,0,115.625,159.762,3618
30.793,0,115.625,159.761,3618
30.794,0,115.625,159.76,3618
30.795,0,115.624,159.76,3617
30.796,0,115.624,159.759,3617
30.797,0,115.624,159.758,3617
30.798,0,115.624,159.758,3617
30.799,0,115.624,159.757,3617
30.8,0,115.624,159.757,3617
30.801,0,115.623,159.756,3617
30.802,0,115.623,159.756,3617
30.803,0,115.622,159.756,3618
30.804,0,115.622,159.755,3618
30.805,0,115.622,159.755,3618
30.806,0,115.621,159.754,3618
30.807,0,115.621,159.754,3618
30.808,0,115.62,159.754,3618
30.809,0,115.62,159.753,3618
30.81,0,115.62,159.752,3618
30.811,0,115.62,159.751,3618
30.812,0,115.62,159.75,3618
30.813,0,115.62,159.749,3618
30.814,0,115.62,159.749,3618
30.815,0,115.62,159.748,3618
30.816,0,115.621,159.747,3618
30.817,0,115.621,159.746,3618
30.818,0,115.621,159.745,3618
30.819,0,115.621,159.744,3618
30.82,0,115.621,159.744,3618
30.821,0,115.621,159.745,3618
30.822,0,115.622,159.745,3618
30.823,0,115.622,159.745,3618
30.824,0,115.622,159.746,3618
30.825,0,115.622,159.746,3618
30.826,0,115.623,159.746,3618
30.827,0,115.623,159.746,3618
30.828,0,115.623,159.747,3618
30.829,0,115.624,159.747,3618
30.83,0,115.623,159.746,3618
30.831,0,115.623,159.745,3618
30.832,0,115.623,159.743,3618
30.833,0,115.623,159.742,3618
30.834,0,115.623,159.741,3618
30.835,0,115.623,159.739,3618
30.836,0,115.623,159.738,3618
30.837,0,115.623,159.737,3618
30.838,0,115.623,159.736,3618
30.839,0,115.623,159.734,3618
30.84,0,115.623,159.734,3618
30.841,0,115.623,159.734,3618
30.842,0,115.623,159.734,3618
30.843,0,115.622,159.734,3618
30.844,0,115.622,159.734,3618
30.845,0,115.622,159.734,3618
30.846,0,115.622,159.733,3618
30.847,0,115.622,159.733,3618
30.848,0,115.622,159.733,3618
30.849,0,115.622,159.733,3618
30.85,0,115.621,159.732,3618
30.851,0,115.62,159.732,3618
30.852,0,115.619,159.731,3618
30.853,0,115.618,159.73,3617
30.854,0,115.617,159.729,3617
30.855,0,115.616,159.729,3617
30.856,0,115.616,159.728,3617
30.857,0,115.615,159.727,3617
30.858,0,115.614,159.726,3617
30.859,0,115.613,159.726,3617
30.86,0,115.613,159.726,3617
30.861,0,115.613,159.726,3617
30.862,0,115.613,159.725,3617
30.863,0,115.612,159.725,3617
30.864,0,115.612,159.725,3617
30.865,0,115.612,159.725,3617
30.866,0,115.612,159.725,3617
30.867,0,115.612,159.725,3617
30.868,0,115.612,159.725,3617
30.869,0,115.612,159.725,3617
30.87,0,115.611,159.724,3617
30.871,0,115.611,159.724,3617
30.872,0,115.61,159.723,3617
30.873,0,115.609,159.723,3617
30.874,0,115.609,159.722,3617
30.875,0,115.608,159.721,3617
30.876,0,115.608,159.721,3617
30.877,0,115.607,159.72,3617
30.878,0,115.606,159.72,3617
30.879,0,115.606,159.719,3617
30.88,0,115.605,159.72,3617
30.881,0,115.605,159.721,3617
30.882,0,115.604,159.722,3617
30.883,0,115.604,159.723,3617
30.884,0,115.604,159.724,3617
30.885,0,115.603,159.725,3617
30.886,0,115.603,159.726,3617
30.887,0,115.602,159.728,3617
30.888,0,115.602,159.729,3617
30.889,0,115.602,159.73,3617
30.89,0,115.601,159.729,3617
30.891,0,115.601,159.729,3617
30.892,0,115.601,159.729,3617
30.893,0,115.601,159.729,3617
30.894,0,115.601,159.728,3617
30.895,0,115.601,159.728,3617
30.896,0,115.601,159.728,3617
30.897,0,115.601,159.728,3617
30.898,0,115.6,159.727,3617
30.899,0,115.6,159.727,3617
30.9,0,115.6,159.727,3617
30.901,0,115.601,159.726,3617
30.902,0,115.601,159.726,3617
30.903,0,115.601,159.725,3617
30.904,0,115.601,159.725,3617
30.905,0,115.601,159.724,3617
30.906,0,115.601,159.724,3617
30.907,0,115.602,159.724,3617
30.908,0,115.602,159.723,3617
30.909,0,115.602,159.723,3617
30.91,0,115.602,159.723,3617
30.911,0,115.602,159.723,3617
30.912,0,115.602,159.723,3617
30.913,0,115.602,159.722,3617
30.914,0,115.602,159.722,3617
30.915,0,115.602,159.722,3617
30.916,0,115.602,159.722,3617
30.917,0,115.602,159.722,3617
30.918,0,115.602,159.722,3617
30.919,0,115.603,159.722,3617
30.92,0,115.603,159.723,3617
30.921,0,115.604,159.724,3617
30.922,0,115.604,159.725,3617
30.923,0,115.605,159.726,3617
30.924,0,115.605,159.727,3617
30.925,0,115.606,159.728,3617
30.926,0,115.606,159.728,3617
30.927,0,115.607,159.729,3617
30.928,0,115.608,159.73,3617
30.929,0,115.608,159.731,3617
30.93,0,115.609,159.732,3617
30.931,0,115.609,159.733,3617
30.932,0,115.61,159.734,3617
30.933,0,115.611,159.735,3617
30.934,0,115.611,159.736,3617
30.935,0,115.612,159.737,3617
30.936,0,115.613,159.737,3617
30.937,0,115.613,159.738,3617
30.938,0,115.614,159.739,3617
30.939,0,115.615,159.74,3617
30.94,0,115.615,159.74,3617
30.941,0,115.615,159.741,3617
30.942,0,115.615,159.741,3617
30.943,0,115.615,159.741,3617
30.944,0,115.615,159.741,3617
30.945,0,115.615,159.742,3617
30.946,0,115.615,159.742,3617
30.947,0,115.615,159.742,3617
30.948,0,115.615,159.742,3617
30.949,0,115.616,159.743,3617
30.95,0,115.615,159.743,3617
30.951,0,115.615,159.743,3617
30.952,0,115.615,159.743,3617
30.953,0,115.615,159.743,3617
30.954,0,115.615,159.743,3617
30.955,0,115.615,159.743,3617
30.956,0,115.615,159.743,3617
30.957,0,115.615,159.743,3617
30.958,0,115.614,159.743,3617
30.959,0,115.614,159.743,3617
30.96,0,115.614,159.742,3617
30.961,0,115.613,159.742,3617
30.962,0,115.613,159.741,3617
30.963,0,115.612,159.741,3617
30.964,0,115.612,159.74,3617
30.965,0,115.611,159.74,3617
30.966,0,115.611,159.739,3617
30.967,0,115.61,159.739,3617
30.968,0,115.61,159.739,3617
30.969,0,115.609,159.738,3617
30.97,0,115.609,159.737,3617
30.971,0,115.608,159.736,3617
30.972,0,115.608,159.734,3617
30.973,0,115.607,159.733,3617
30.974,0,115.607,159.732,3617
30.975,0,115.606,159.731,3617
30.976,0,115.606,159.729,3617
30.977,0,115.605,159.728,3617
30.978,0,115.605,159.727,3617
30.979,0,115.605,159.726,3617
30.98,0,115.604,159.725,3617
30.981,0,115.604,159.724,3617
30.982,0,115.603,159.723,3617
30.983,0,115.603,159.722,3617
30.984,0,115.603,159.721,3617
30.985,0,115.602,159.721,3617
30.986,0,115.602,159.72,3617
30.987,0,115.602,159.719,3617
30.988,0,115.601,159.718,3617
30.989,0,115.601,159.717,3617
30.99,0,115.601,159.718,3616
30.991,0,115.601,159.718,3616
30.992,0,115.601,159.719,3616
30.993,0,115.601,159.72,3616
30.994,0,115.601,159.72,3616
30.995,0,115.601,159.721,3616
30.996,0,115.601,159.722,3616
30.997,0,115.601,159.722,3616
30.998,0,115.601,159.723,3616
30.999,0,115.601,159.724,3616
31,-0.105,115.601,159.724,3616
31.001,-0.105,115.601,159.725,3616
31.002,-0.105,115.601,159.725,3616
31.003,-0.105,115.601,159.726,3616
31.004,-0.105,115.602,159.726,3616
31.005,-0.105,115.602,159.727,3616
31.006,-0.105,115.602,159.727,3616
31.007,-0.105,115.602,159.728,3616
31.008,-0.105,115.602,159.728,3616
31.009,-0.105,115.602,159.729,3616
31.01,-0.105,115.602,159.728,3616
31.011,-0.105,115.602,159.728,3616
31.012,-0.105,115.602,159.727,3616
31.013,-0.105,115.601,159.726,3616
31.014,-0.105,115.601,159.726,3616
31.015,-0.105,115.601,159.725,3616
31.016,-0.105,115.601,159.725,3616
31.017,-0.105,115.601,159.724,3616
31.018,-0.105,115.601,159.723,3616
31.019,-0.105,115.601,159.723,3616
31.02,-0.105,115.601,159.723,3616
31.021,-0.105,115.602,159.724,3616
31.022,-0.105,115.602,159.724,3616
31.023,-0.105,115.602,159.725,3616
31.024,-0.105,115.603,159.726,3616
31.025,-0.105,115.603,159.726,3616
31.026,-0.105,115.604,159.727,3616
31.027,-0.105,115.604,159.727,3616
31.028,-0.105,115.604,159.728,3616
31.029,-0.105,115.605,159.729,3616
31.03,-0.105,115.605,159.729,3616
31.031,-0.105,115.605,159.729,3616
31.032,-0.105,115.605,159.729,3616
31.033,-0.105,115.604,159.729,3616
31.034,-0.105,115.604,159.729,3616
31.035,-0.105,115.604,159.729,3616
31.036,-0.105,115.604,159.729,3616
31.037,-0.105,115.604,159.729,3616
31.038,-0.105,115.604,159.729,3616
31.039,-0.105,115.604,159.729,3616
31.04,-0.105,115.603,159.729,3616
31.041,-0.105,115.603,159.728,3616
31.042,-0.105,115.602,159.728,3616
31.043,-0.105,115.602,159.728,3616
31.044,-0.105,115.601,159.727,3616
31.045,-0.105,115.601,159.727,3616
31.046,-0.105,115.6,159.726,3616
31.047,-0.105,115.6,159.726,3616
31.048,-0.105,115.6,159.725,3616
31.049,-0.105,115.599,159.725,3617
31.05,-0.105,115.599,159.724,3616
31.051,-0.105,115.598,159.723,3616
31.052,-0.105,115.598,159.722,3616
31.053,-0.105,115.598,159.721,3616
31.054,-0.105,115.597,159.72,3616
31.055,-0.105,115.597,159.719,3616
31.056,-0.105,115.597,159.718,3616
31.057,-0.105,115.596,159.717,3616
31.058,-0.105,115.596,159.716,3616
31.059,-0.105,115.596,159.715,3616
31.06,-0.105,115.595,159.715,3616
31.061,-0.105,115.595,159.715,3616
31.062,-0.105,115.594,159.714,3616
31.063,-0.105,115.594,159.714,3616
31.064,-0.105,115.594,159.714,3616
31.065,-0.105,115.593,159.713,3616
31.066,-0.105,115.593,159.713,3616
31.067,-0.105,115.592,159.712,3616
31.068,-0.105,115.592,159.712,3616
31.069,-0.105,115.592,159.712,3616
31.07,-0.105,115.591,159.71,3616
31.071,-0.105,115.589,159.708,3616
31.072,-0.105,115.588,159.705,3616
31.073,-0.105,115.587,159.703,3616
31.074,-0.105,115.586,159.701,3616
31.075,-0.105,115.585,159.699,3616
31.076,-0.105,115.584,159.697,3616
31.077,-0.105,115.583,159.695,3616
31.078,-0.105,115.582,159.693,3616
31.079,-0.105,115.581,159.691,3616
31.08,-0.105,115.579,159.689,3616
31.081,-0.105,115.578,159.687,3616
31.082,-0.105,115.576,159.685,3616
31.083,-0.105,115.575,159.683,3616
31.084,-0.105,115.574,159.681,3616
31.085,-0.105,115.572,159.679,3616
31.086,-0.105,115.571,159.677,3616
31.087,-0.105,115.569,159.675,3616
31.088,-0.105,115.568,159.673,3616
31.089,-0.105,115.567,159.671,3616
31.09,-0.105,115.565,159.667,3616
31.091,-0.105,115.564,159.663,3616
31.092,-0.105,115.562,159.659,3616
31.093,-0.105,115.561,159.655,3616
31.094,-0.105,115.559,159.651,3616
31.095,-0.105,115.558,159.647,3616
31.096,-0.105,115.556,159.643,3616
31.097,-0.105,115.555,159.639,3616
31.098,-0.105,115.553,159.635,3616
31.099,-0.105,115.552,159.631,3616
31.1,-0.105,115.55,159.628,3616
31.101,-0.105,115.549,159.626,3616
31.102,-0.105,115.548,159.623,3616
31.103,-0.105,115.546,159.62,3616
31.104,-0.105,115.545,159.617,3616
31.105,-0.105,115.544,159.614,3616
31.106,-0.105,115.542,159.611,3616
31.107,-0.105,115.541,159.609,3616
31.108,-0.105,115.54,159.606,3616
31.109,-0.105,115.539,159.603,3616
31.11,-0.105,115.537,159.6,3616
31.111,-0.105,115.535,159.597,3616
31.112,-0.105,115.534,159.593,3616
31.113,-0.105,115.532,159.59,3616
31.114,-0.105,115.531,159.587,3616
31.115,-0.105,115.529,159.584,3616
31.116,-0.105,115.527,159.581,3616
31.117,-0.105,115.526,159.577,3616
31.118,-0.105,115.524,159.574,3616
31.119,-0.105,115.523,159.571,3616
31.12,-0.105,115.521,159.568,3615
31.121,-0.105,115.519,159.565,3615
31.122,-0.105,115.517,159.561,3615
31.123,-0.105,115.515,159.558,3615
31.124,-0.105,115.513,159.555,3615
31.125,-0.105,115.511,159.551,3615
31.126,-0.105,115.509,159.548,3615
31.127,-0.105,115.507,159.545,3615
31.128,-0.105,115.505,159.542,3615
31.129,-0.105,115.503,159.538,3615
31.13,-0.105,115.501,159.536,3615
31.131,-0.105,115.5,159.533,3615
31.132,-0.105,115.499,159.53,3615
31.133,-0.105,115.498,159.528,3615
31.134,-0.105,115.497,159.525,3615
31.135,-0.105,115.496,159.522,3615
31.136,-0.105,115.495,159.52,3615
31.137,-0.105,115.494,159.517,3615
31.138,-0.105,115.493,159.515,3615
31.139,-0.105,115.492,159.512,3615
31.14,-0.105,115.491,159.511,3615
31.141,-0.105,115.491,159.509,3615
31.142,-0.105,115.49,159.508,3615
31.143,-0.105,115.489,159.507,3615
31.144,-0.105,115.488,159.506,3615
31.145,-0.105,115.487,159.504,3615
31.146,-0.105,115.486,159.503,3615
31.147,-0.105,115.485,159.502,3615
31.148,-0.105,115.484,159.5,3615
31.149,-0.105,115.483,159.499,3615
31.15,-0.105,115.482,159.497,3614
31.151,-0.105,115.481,159.494,3614
31.152,-0.105,115.48,159.492,3614
31.153,-0.105,115.478,159.489,3614
31.154,-0.105,115.477,159.487,3614
31.155,-0.105,115.476,159.484,3614
31.156,-0.105,115.475,159.482,3614
31.157,-0.105,115.474,159.479,3614
31.158,-0.105,115.472,159.477,3614
31.159,-0.105,115.471,159.475,3614
31.16,-0.105,115.47,159.473,3614
31.161,-0.105,115.469,159.472,3614
31.162,-0.105,115.468,159.47,3614
31.163,-0.105,115.466,159.469,3614
31.164,-0.105,115.465,159.467,3614
31.165,-0.105,115.464,159.466,3614
31.166,-0.105,115.463,159.465,3614
31.167,-0.105,115.462,159.463,3614
31.168,-0.105,115.46,159.462,3614
31.169,-0.105,115.459,159.46,3614
31.17,-0.105,115.459,159.459,3614
31.171,-0.105,115.459,159.458,3614
31.172,-0.105,115.459,159.457,3614
31.173,-0.105,115.458,159.457,3614
31.174,-0.105,115.458,159.456,3614
31.175,-0.105,115.458,159.455,3614
31.176,-0.105,115.458,159.454,3614
31.177,-0.105,115.458,159.453,3614
31.178,-0.105,115.457,159.452,3614
31.179,-0.105,115.457,159.451,3614
31.18,-0.105,115.457,159.451,3614
31.181,-0.105,115.456,159.45,3614
31.182,-0.105,115.455,159.45,3614
31.183,-0.105,115.455,159.45,3614
31.184,-0.105,115.454,159.45,3614
31.185,-0.105,115.454,159.449,3614
31.186,-0.105,115.453,159.449,3614
31.187,-0.105,115.452,159.449,3614
31.188,-0.105,115.452,159.448,3614
31.189,-0.105,115.451,159.448,3614
31.19,-0.105,115.451,159.447,3614
31.191,-0.105,115.45,159.446,3614
31.192,-0.105,115.45,159.444,3614
31.193,-0.105,115.449,159.443,3614
31.194,-0.105,115.449,159.442,3614
31.195,-0.105,115.449,159.441,3614
31.196,-0.105,115.448,159.439,3614
31.197,-0.105,115.448,159.438,3614
31.198,-0.105,115.447,159.437,3614
31.199,-0.105,115.447,159.436,3614
31.2,-0.105,115.446,159.435,3614
31.201,-0.105,115.446,159.434,3614
31.202,-0.105,115.445,159.434,3614
31.203,-0.105,115.444,159.433,3614
31.204,-0.105,115.444,159.433,3614
31.205,-0.105,115.443,159.432,3613
31.206,-0.105,115.443,159.431,3613
31.207,-0.105,115.442,159.431,3613
31.208,-0.105,115.442,159.43,3613
31.209,-0.105,115.441,159.43,3613
31.21,-0.105,115.441,159.429,3613
31.211,-0.105,115.441,159.428,3613
31.212,-0.105,115.441,159.428,3613
31.213,-0.105,115.441,159.427,3613
31.214,-0.105,115.441,159.427,3613
31.215,-0.105,115.441,159.426,3613
31.216,-0.105,115.441,159.426,3613
31.217,-0.105,115.441,159.425,3613
31.218,-0.105,115.441,159.424,3613
31.219,-0.105,115.441,159.424,3613
31.22,-0.105,115.44,159.424,3613
31.221,-0.105,115.44,159.424,3613
31.222,-0.105,115.44,159.424,3613
31.223,-0.105,115.439,159.424,3613
31.224,-0.105,115.439,159.424,3613
31.225,-0.105,115.438,159.423,3613
31.226,-0.105,115.438,159.423,3613
31.227,-0.105,115.437,159.423,3613
31.228,-0.105,115.437,159.423,3613
31.229,-0.105,115.436,159.423,3613
31.23,-0.105,115.436,159.422,3613
31.231,-0.105,115.435,159.42,3613
31.232,-0.105,115.434,159.419,3613
31.233,-0.105,115.434,159.418,3613
31.234,-0.105,115.433,159.416,3613
31.235,-0.105,115.432,159.415,3613
31.236,-0.105,115.432,159.414,3613
31.237,-0.105,115.431,159.412,3613
31.238,-0.105,115.43,159.411,3613
31.239,-0.105,115.43,159.41,3613
31.24,-0.105,115.429,159.408,3612
31.241,-0.105,115.428,159.407,3612
31.242,-0.105,115.427,159.406,3612
31.243,-0.105,115.427,159.405,3612
31.244,-0.105,115.426,159.403,3612
31.245,-0.105,115.425,159.402,3612
31.246,-0.105,115.425,159.401,3612
31.247,-0.105,115.424,159.399,3612
31.248,-0.105,115.423,159.398,3612
31.249,-0.105,115.423,159.397,3612
31.25,-0.105,115.423,159.397,3612
31.251,-0.105,115.423,159.398,3612
31.252,-0.105,115.423,159.399,3612
31.253,-0.105,115.423,159.399,3612
31.254,-0.105,115.423,159.4,3612
31.255,-0.105,115.423,159.4,3612
31.256,-0.105,115.423,159.401,3612
31.257,-0.105,115.423,159.402,3612
31.258,-0.105,115.423,159.402,3612
31.259,-0.105,115.423,159.403,3613
31.26,-0.105,115.422,159.402,3613
31.261,-0.105,115.422,159.402,3613
31.262,-0.105,115.421,159.401,3613
31.263,-0.105,115.42,159.4,3613
31.264,-0.105,115.42,159.4,3613
31.265,-0.105,115.419,159.399,3613
31.266,-0.105,115.419,159.399,3613
31.267,-0.105,115.418,159.398,3613
31.268,-0.105,115.417,159.398,3613
31.269,-0.105,115.417,159.397,3613
31.27,-0.105,115.416,159.396,3612
31.271,-0.105,115.416,159.395,3612
31.272,-0.105,115.416,159.395,3612
31.273,-0.105,115.415,159.394,3612
31.274,-0.105,115.415,159.393,3612
31.275,-0.105,115.414,159.392,3612
31.276,-0.105,115.414,159.391,3612
31.277,-0.105,115.414,159.39,3612
31.278,-0.105,115.413,159.389,3612
31.279,-0.105,115.413,159.389,3612
31.28,-0.105,115.413,159.388,3612
31.281,-0.105,115.412,159.388,3612
31.282,-0.105,115.412,159.388,3612
31.283,-0.105,115.412,159.388,3612
31.284,-0.105,115.411,159.388,3612
31.285,-0.105,115.411,159.388,3612
31.286,-0.105,115.411,159.387,3612
31.287,-0.105,115.41,159.387,3612
31.288,-0.105,115.41,159.387,3612
31.289,-0.105,115.41,159.387,3613
31.29,-0.105,115.409,159.388,3613
31.291,-0.105,115.409,159.389,3613
31.292,-0.105,115.409,159.39,3613
31.293,-0.105,115.409,159.391,3613
31.294,-0.105,115.409,159.392,3613
31.295,-0.105,115.408,159.392,3613
31.296,-0.105,115.408,159.393,3613
31.297,-0.105,115.408,159.394,3613
31.298,-0.105,115.408,159.395,3613
31.299,-0.105,115.408,159.396,3613
31.3,-0.105,115.407,159.395,3612
31.301,-0.105,115.406,159.394,3612
31.302,-0.105,115.405,159.393,3612
31.303,-0.105,115.404,159.391,3612
31.304,-0.105,115.404,159.39,3612
31.305,-0.105,115.403,159.389,3612
31.306,-0.105,115.402,159.388,3612
31.307,-0.105,115.401,159.387,3612
31.308,-0.105,115.4,159.385,3612
31.309,-0.105,115.4,159.384,3612
31.31,-0.105,115.399,159.384,3612
31.311,-0.105,115.399,159.384,3612
31.312,-0.105,115.399,159.384,3612
31.313,-0.105,115.399,159.384,3612
31.314,-0.105,115.399,159.384,3612
31.315,-0.105,115.399,159.384,3612
31.316,-0.105,115.398,159.384,3612
31.317,-0.105,115.398,159.384,3612
31.318,-0.105,115.398,159.384,3612
31.319,-0.105,115.398,159.385,3612
31.32,-0.105,115.397,159.385,3612
31.321,-0.105,115.397,159.385,3612
31.322,-0.105,115.396,159.386,3612
31.323,-0.105,115.396,159.386,3612
31.324,-0.105,115.395,159.387,3612
31.325,-0.105,115.395,159.387,3612
31.326,-0.105,115.394,159.388,3612
31.327,-0.105,115.393,159.388,3612
31.328,-0.105,115.393,159.388,3612
31.329,-0.105,115.392,159.389,3613
31.33,-0.105,115.392,159.388,3612
31.331,-0.105,115.392,159.387,3612
31.332,-0.105,115.393,159.386,3612
31.333,-0.105,115.393,159.386,3612
31.334,-0.105,115.393,159.385,3612
31.335,-0.105,115.393,159.384,3612
31.336,-0.105,115.393,159.383,3612
31.337,-0.105,115.393,159.382,3612
31.338,-0.105,115.393,159.381,3612
31.339,-0.105,115.393,159.381,3612
31.34,-0.105,115.393,159.379,3612
31.341,-0.105,115.392,159.378,3612
31.342,-0.105,115.392,159.376,3612
31.343,-0.105,115.392,159.375,3612
31.344,-0.105,115.391,159.373,3612
31.345,-0.105,115.391,159.372,3612
31.346,-0.105,115.39,159.37,3612
31.347,-0.105,115.39,159.369,3612
31.348,-0.105,115.39,159.368,3612
31.349,-0.105,115.389,159.366,3612
31.35,-0.105,115.389,159.366,3612
31.351,-0.105,115.389,159.367,3612
31.352,-0.105,115.389,159.367,3612
31.353,-0.105,115.389,159.367,3612
31.354,-0.105,115.388,159.368,3612
31.355,-0.105,115.388,159.368,3612
31.356,-0.105,115.388,159.368,3612
31.357,-0.105,115.388,159.369,3612
31.358,-0.105,115.388,159.369,3612
31.359,-0.105,115.388,159.369,3612
31.36,-0.105,115.387,159.369,3612
31.361,-0.105,115.387,159.369,3612
31.362,-0.105,115.387,159.368,3612
31.363,-0.105,115.387,159.368,3612
31.364,-0.105,115.386,159.368,3612
31.365,-0.105,115.386,159.368,3612
31.366,-0.105,115.386,159.367,3612
31.367,-0.105,115.385,159.367,3612
31.368,-0.105,115.385,159.367,3612
31.369,-0.105,115.385,159.367,3612
31.37,-0.105,115.385,159.365,3611
31.371,-0.105,115.384,159.364,3611
31.372,-0.105,115.384,159.363,3611
31.373,-0.105,115.384,159.362,3611
31.374,-0.105,115.384,159.361,3611
31.375,-0.105,115.383,159.359,3611
31.376,-0.105,115.383,159.358,3611
31.377,-0.105,115.383,159.357,3611
31.378,-0.105,115.383,159.356,3611
31.379,-0.105,115.383,159.355,3611
31.38,-0.105,115.382,159.354,3611
31.381,-0.105,115.381,159.354,3611
31.382,-0.105,115.381,159.353,3611
31.383,-0.105,115.38,159.352,3611
31.384,-0.105,115.38,159.352,3611
31.385,-0.105,115.379,159.351,3611
31.386,-0.105,115.378,159.351,3611
31.387,-0.105,115.378,159.35,3611
31.388,-0.105,115.377,159.349,3611
31.389,-0.105,115.377,159.349,3611
31.39,-0.105,115.376,159.35,3611
31.391,-0.105,115.376,159.351,3611
31.392,-0.105,115.375,159.352,3611
31.393,-0.105,115.375,159.353,3611
31.394,-0.105,115.375,159.354,3611
31.395,-0.105,115.374,159.355,3611
31.396,-0.105,115.374,159.356,3611
31.397,-0.105,115.373,159.357,3611
31.398,-0.105,115.373,159.358,3611
31.399,-0.105,115.373,159.359,3611
31.4,-0.105,115.372,159.358,3611
31.401,-0.105,115.371,159.356,3611
31.402,-0.105,115.37,159.355,3611
31.403,-0.105,115.37,159.354,3611
31.404,-0.105,115.369,159.353,3611
31.405,-0.105,115.368,159.352,3611
31.406,-0.105,115.368,159.35,3611
31.407,-0.105,115.367,159.349,3611
31.408,-0.105,115.366,159.348,3611
31.409,-0.105,115.366,159.347,3611
31.41,-0.105,115.365,159.346,3610
31.411,-0.105,115.365,159.346,3610
31.412,-0.105,115.364,159.346,3610
31.413,-0.105,115.364,159.345,3610
31.414,-0.105,115.364,159.345,3610
31.415,-0.105,115.363,159.345,3610
31.416,-0.105,115.363,159.344,3610
31.417,-0.105,115.362,159.344,3610
31.418,-0.105,115.362,159.344,3610
31.419,-0.105,115.361,159.344,3610
31.42,-0.105,115.361,159.344,3610
31.421,-0.105,115.362,159.345,3610
31.422,-0.105,115.362,159.345,3610
31.423,-0.105,115.362,159.346,3610
31.424,-0.105,115.362,159.347,3610
31.425,-0.105,115.362,159.347,3610
31.426,-0.105,115.362,159.348,3610
31.427,-0.105,115.362,159.349,3610
31.428,-0.105,115.362,159.349,3610
31.429,-0.105,115.362,159.35,3610
31.43,-0.105,115.362,159.351,3610
31.431,-0.105,115.362,159.351,3610
31.432,-0.105,115.361,159.352,3610
31.433,-0.105,115.361,159.352,3610
31.434,-0.105,115.361,159.353,3610
31.435,-0.105,115.36,159.354,3610
31.436,-0.105,115.36,159.354,3610
31.437,-0.105,115.359,159.355,3610
31.438,-0.105,115.359,159.355,3610
31.439,-0.105,115.359,159.356,3610
31.44,-0.105,115.358,159.355,3610
31.441,-0.105,115.358,159.354,3610
31.442,-0.105,115.358,159.353,3610
31.443,-0.105,115.358,159.352,3610
31.444,-0.105,115.357,159.351,3610
31.445,-0.105,115.357,159.35,3610
31.446,-0.105,115.357,159.35,3610
31.447,-0.105,115.356,159.349,3610
31.448,-0.105,115.356,159.348,3610
31.449,-0.105,115.356,159.347,3610
31.45,-0.105,115.356,159.347,3610
31.451,-0.105,115.356,159.347,3610
31.452,-0.105,115.356,159.348,3610
31.453,-0.105,115.356,159.348,3610
31.454,-0.105,115.357,159.348,3610
31.455,-0.105,115.357,159.348,3610
31.456,-0.105,115.357,159.349,3610
31.457,-0.105,115.357,159.349,3610
31.458,-0.105,115.357,159.349,3610
31.459,-0.105,115.357,159.35,3610
31.46,-0.105,115.357,159.349,3610
31.461,-0.105,115.357,159.349,3610
31.462,-0.105,115.356,159.348,3610
31.463,-0.105,115.356,159.348,3610
31.464,-0.105,115.356,159.347,3610
31.465,-0.105,115.355,159.347,3610
31.466,-0.105,115.355,159.346,3610
31.467,-0.105,115.354,159.346,3610
31.468,-0.105,115.354,159.345,3610
31.469,-0.105,115.354,159.345,3610
31.47,-0.105,115.353,159.345,3610
31.471,-0.105,115.353,159.345,3610
31.472,-0.105,115.352,159.344,3610
31.473,-0.105,115.352,159.344,3610
31.474,-0.105,115.351,159.344,3610
31.475,-0.105,115.351,159.344,3610
31.476,-0.105,115.35,159.344,3610
31.477,-0.105,115.35,159.343,3610
31.478,-0.105,115.35,159.343,3610
31.479,-0.105,115.349,159.343,3610
31.48,-0.105,115.349,159.342,3610
31.481,-0.105,115.349,159.342,3610
31.482,-0.105,115.348,159.341,3610
31.483,-0.105,115.348,159.34,3610
31.484,-0.105,115.348,159.339,3610
31.485,-0.105,115.348,159.338,3610
31.486,-0.105,115.348,159.338,3610
31.487,-0.105,115.347,159.337,3610
31.488,-0.105,115.347,159.336,3610
31.489,-0.105,115.347,159.335,3610
31.49,-0.105,115.347,159.335,3610
31.491,-0.105,115.346,159.336,3610
31.492,-0.105,115.346,159.336,3610
31.493,-0.105,115.346,159.336,3610
31.494,-0.105,115.346,159.336,3610
31.495,-0.105,115.345,159.336,3610
31.496,-0.105,115.345,159.336,3610
31.497,-0.105,115.345,159.336,3610
31.498,-0.105,115.344,159.336,3610
31.499,-0.105,115.344,159.337,3610
31.5,0,115.344,159.336,3610
31.501,0,115.343,159.336,3610
31.502,0,115.343,159.335,3610
31.503,0,115.342,159.335,3610
31.504,0,115.342,159.334,3610
31.505,0,115.342,159.334,3610
31.506,0,115.341,159.333,3610
31.507,0,115.341,159.333,3610
31.508,0,115.34,159.333,3610
