TIME,POSITION
14.004,-0.105
14.005,-0.105
14.006,-0.105
14.007,-0.105
14.008,-0.105
14.009,-0.105
14.01,-0.105
14.011,-0.105
14.012,-0.105
14.013,-0.105
14.014,-0.105
14.015,-0.105
14.016,-0.105
14.017,-0.105
14.018,-0.105
14.019,-0.105
14.02,-0.105
14.021,-0.105
14.022,-0.105
14.023,-0.105
14.024,-0.105
14.025,-0.105
14.026,-0.105
14.027,-0.105
14.028,-0.105
14.029,-0.105
14.03,-0.105
14.031,-0.105
14.032,-0.105
14.033,-0.105
14.034,-0.105
14.035,-0.105
14.036,-0.105
14.037,-0.105
14.038,-0.105
14.039,-0.105
14.04,-0.105
14.041,-0.105
14.042,-0.105
14.043,-0.105
14.044,-0.105
14.045,-0.105
14.046,-0.105
14.047,-0.105
14.048,-0.105
14.049,-0.105
14.05,-0.105
14.051,-0.105
14.052,-0.105
14.053,-0.105
14.054,-0.105
14.055,-0.105
14.056,-0.105
14.057,-0.105
14.058,-0.105
14.059,-0.105
14.06,-0.105
14.061,-0.105
14.062,-0.105
14.063,-0.105
14.064,-0.105
14.065,-0.105
14.066,-0.105
14.067,-0.105
14.068,-0.105
14.069,-0.105
14.07,-0.105
14.071,-0.105
14.072,-0.105
14.073,-0.105
14.074,-0.105
14.075,-0.105
14.076,-0.105
14.077,-0.105
14.078,-0.105
14.079,-0.105
14.08,-0.105
14.081,-0.105
14.082,-0.105
14.083,-0.105
14.084,-0.105
14.085,-0.105
14.086,-0.105
14.087,-0.105
14.088,-0.105
14.089,-0.105
14.09,-0.105
14.091,-0.105
14.092,-0.105
14.093,-0.105
14.094,-0.105
14.095,-0.105
14.096,-0.105
14.097,-0.105
14.098,-0.105
14.099,-0.105
14.1,-0.105
14.101,-0.105
14.102,-0.105
14.103,-0.105
14.104,-0.105
14.105,-0.105
14.106,-0.105
14.107,-0.105
14.108,-0.105
14.109,-0.105
14.11,-0.105
14.111,-0.105
14.112,-0.105
14.113,-0.105
14.114,-0.105
14.115,-0.105
14.116,-0.105
14.117,-0.105
14.118,-0.105
14.119,-0.105
14.12,-0.105
14.121,-0.105
14.122,-0.105
14.123,-0.105
14.124,-0.105
14.125,-0.105
14.126,-0.105
14.127,-0.105
14.128,-0.105
14.129,-0.105
14.13,-0.105
14.131,-0.105
14.132,-0.105
14.133,-0.105
14.134,-0.105
14.135,-0.105
14.136,-0.105
14.137,-0.105
14.138,-0.105
14.139,-0.105
14.14,-0.105
14.141,-0.105
14.142,-0.105
14.143,-0.105
14.144,-0.105
14.145,-0.105
14.146,-0.105
14.147,-0.105
14.148,-0.105
14.149,-0.105
14.15,-0.105
14.151,-0.105
14.152,-0.105
14.153,-0.105
14.154,-0.105
14.155,-0.105
14.156,-0.105
14.157,-0.105
14.158,-0.105
14.159,-0.105
14.16,-0.105
14.161,-0.105
14.162,-0.105
14.163,-0.105
14.164,-0.105
14.165,-0.105
14.166,-0.105
14.167,-0.105
14.168,-0.105
14.169,-0.105
14.17,-0.105
14.171,-0.105
14.172,-0.105
14.173,-0.105
14.174,-0.105
14.175,-0.105
14.176,-0.105
14.177,-0.105
14.178,-0.105
14.179,-0.105
14.18,-0.105
14.181,-0.105
14.182,-0.105
14.183,-0.105
14.184,-0.105
14.185,-0.105
14.186,-0.105
14.187,-0.105
14.188,-0.105
14.189,-0.105
14.19,-0.105
14.191,-0.105
14.192,-0.105
14.193,-0.105
14.194,-0.105
14.195,-0.105
14.196,-0.105
14.197,-0.105
14.198,-0.105
14.199,-0.105
14.2,-0.105
14.201,-0.105
14.202,-0.105
14.203,-0.105
14.204,-0.105
14.205,-0.105
14.206,-0.105
14.207,-0.105
14.208,-0.105
14.209,-0.105
14.21,-0.105
14.211,-0.105
14.212,-0.105
14.213,-0.105
14.214,-0.105
14.215,-0.105
14.216,-0.105
14.217,-0.105
14.218,-0.105
14.219,-0.105
14.22,-0.105
14.221,-0.105
14.222,-0.105
14.223,-0.105
14.224,-0.105
14.225,-0.105
14.226,-0.105
14.227,-0.105
14.228,-0.105
14.229,-0.105
14.23,-0.105
14.231,-0.105
14.232,-0.105
14.233,-0.105
14.234,-0.105
14.235,-0.105
14.236,-0.105
14.237,-0.105
14.238,-0.105
14.239,-0.105
14.24,-0.105
14.241,-0.105
14.242,-0.105
14.243,-0.105
14.244,-0.105
14.245,-0.105
14.246,-0.105
14.247,-0.105
14.248,-0.105
14.249,-0.105
14.25,-0.105
14.251,-0.105
14.252,-0.105
14.253,-0.105
14.254,-0.105
14.255,-0.105
14.256,-0.105
14.257,-0.105
14.258,-0.105
14.259,-0.105
14.26,-0.105
14.261,-0.105
14.262,-0.105
14.263,-0.105
14.264,-0.105
14.265,-0.105
14.266,-0.105
14.267,-0.105
14.268,-0.105
14.269,-0.105
14.27,-0.105
14.271,-0.105
14.272,-0.105
14.273,-0.105
14.274,-0.105
14.275,-0.105
14.276,-0.105
14.277,-0.105
14.278,-0.105
14.279,-0.105
14.28,-0.105
14.281,-0.105
14.282,-0.105
14.283,-0.105
14.284,-0.105
14.285,-0.105
14.286,-0.105
14.287,-0.105
14.288,-0.105
14.289,-0.105
14.29,-0.105
14.291,-0.105
14.292,-0.105
14.293,-0.105
14.294,-0.105
14.295,-0.105
14.296,-0.105
14.297,-0.105
14.298,-0.105
14.299,-0.105
14.3,-0.105
14.301,-0.105
14.302,-0.105
14.303,-0.105
14.304,-0.105
14.305,-0.105
14.306,-0.105
14.307,-0.105
14.308,-0.105
14.309,-0.105
14.31,-0.105
14.311,-0.105
14.312,-0.105
14.313,-0.105
14.314,-0.105
14.315,-0.105
14.316,-0.105
14.317,-0.105
14.318,-0.105
14.319,-0.105
14.32,-0.105
14.321,-0.105
14.322,-0.105
14.323,-0.105
14.324,-0.105
14.325,-0.105
14.326,-0.105
14.327,-0.105
14.328,-0.105
14.329,-0.105
14.33,-0.105
14.331,-0.105
14.332,-0.105
14.333,-0.105
14.334,-0.105
14.335,-0.105
14.336,-0.105
14.337,-0.105
14.338,-0.105
14.339,-0.105
14.34,-0.105
14.341,-0.105
14.342,-0.105
14.343,-0.105
14.344,-0.105
14.345,-0.105
14.346,-0.105
14.347,-0.105
14.348,-0.105
14.349,-0.105
14.35,-0.105
14.351,-0.105
14.352,-0.105
14.353,-0.105
14.354,-0.105
14.355,-0.105
14.356,-0.105
14.357,-0.105
14.358,-0.105
14.359,-0.105
14.36,-0.105
14.361,-0.105
14.362,-0.105
14.363,-0.105
14.364,-0.105
14.365,-0.105
14.366,-0.105
14.367,-0.105
14.368,-0.105
14.369,-0.105
14.37,-0.105
14.371,-0.105
14.372,-0.105
14.373,-0.105
14.374,-0.105
14.375,-0.105
14.376,-0.105
14.377,-0.105
14.378,-0.105
14.379,-0.105
14.38,-0.105
14.381,-0.105
14.382,-0.105
14.383,-0.105
14.384,-0.105
14.385,-0.105
14.386,-0.105
14.387,-0.105
14.388,-0.105
14.389,-0.105
14.39,-0.105
14.391,-0.105
14.392,-0.105
14.393,-0.105
14.394,-0.105
14.395,-0.105
14.396,-0.105
14.397,-0.105
14.398,-0.105
14.399,-0.105
14.4,-0.105
14.401,-0.105
14.402,-0.105
14.403,-0.105
14.404,-0.105
14.405,-0.105
14.406,-0.105
14.407,-0.105
14.408,-0.105
14.409,-0.105
14.41,-0.105
14.411,-0.105
14.412,-0.105
14.413,-0.105
14.414,-0.105
14.415,-0.105
14.416,-0.105
14.417,-0.105
14.418,-0.105
14.419,-0.105
14.42,-0.105
14.421,-0.105
14.422,-0.105
14.423,-0.105
14.424,-0.105
14.425,-0.105
14.426,-0.105
14.427,-0.105
14.428,-0.105
14.429,-0.105
14.43,-0.105
14.431,-0.105
14.432,-0.105
14.433,-0.105
14.434,-0.105
14.435,-0.105
14.436,-0.105
14.437,-0.105
14.438,-0.105
14.439,-0.105
14.44,-0.105
14.441,-0.105
14.442,-0.105
14.443,-0.105
14.444,-0.105
14.445,-0.105
14.446,-0.105
14.447,-0.105
14.448,-0.105
14.449,-0.105
14.45,-0.105
14.451,-0.105
14.452,-0.105
14.453,-0.105
14.454,-0.105
14.455,-0.105
14.456,-0.105
14.457,-0.105
14.458,-0.105
14.459,-0.105
14.46,-0.105
14.461,-0.105
14.462,-0.105
14.463,-0.105
14.464,-0.105
14.465,-0.105
14.466,-0.105
14.467,-0.105
14.468,-0.105
14.469,-0.105
14.47,-0.105
14.471,-0.105
14.472,-0.105
14.473,-0.105
14.474,-0.105
14.475,-0.105
14.476,-0.105
14.477,-0.105
14.478,-0.105
14.479,-0.105
14.48,-0.105
14.481,-0.105
14.482,-0.105
14.483,-0.105
14.484,-0.105
14.485,-0.105
14.486,-0.105
14.487,-0.105
14.488,-0.105
14.489,-0.105
14.49,-0.105
14.491,-0.105
14.492,-0.105
14.493,-0.105
14.494,-0.105
14.495,-0.105
14.496,-0.105
14.497,-0.105
14.498,-0.105
14.499,-0.105
14.5,0.0
14.501,0.0
14.502,0.0
14.503,0.0
14.504,0.0
14.505,0.0
14.506,0.0
14.507,0.0
14.508,0.0
14.509,0.0
14.51,0.0
14.511,0.0
14.512,0.0
14.513,0.0
14.514,0.0
14.515,0.0
14.516,0.0
14.517,0.0
14.518,0.0
14.519,0.0
14.52,0.0
14.521,0.0
14.522,0.0
14.523,0.0
14.524,0.0
14.525,0.0
14.526,0.0
14.527,0.0
14.528,0.0
14.529,0.0
14.53,0.0
14.531,0.0
14.532,0.0
14.533,0.0
14.534,0.0
14.535,0.0
14.536,0.0
14.537,0.0
14.538,0.0
14.539,0.0
14.54,0.0
14.541,0.0
14.542,0.0
14.543,0.0
14.544,0.0
14.545,0.0
14.546,0.0
14.547,0.0
14.548,0.0
14.549,0.0
14.55,0.0
14.551,0.0
14.552,0.0
14.553,0.0
14.554,0.0
14.555,0.0
14.556,0.0
14.557,0.0
14.558,0.0
14.559,0.0
14.56,0.0
14.561,0.0
14.562,0.0
14.563,0.0
14.564,0.0
14.565,0.0
14.566,0.0
14.567,0.0
14.568,0.0
14.569,0.0
14.57,0.0
14.571,0.0
14.572,0.0
14.573,0.0
14.574,0.0
14.575,0.0
14.576,0.0
14.577,0.0
14.578,0.0
14.579,0.0
14.58,0.0
14.581,0.0
14.582,0.0
14.583,0.0
14.584,0.0
14.585,0.0
14.586,0.0
14.587,0.0
14.588,0.0
14.589,0.0
14.59,0.0
14.591,0.0
14.592,0.0
14.593,0.0
14.594,0.0
14.595,0.0
14.596,0.0
14.597,0.0
14.598,0.0
14.599,0.0
14.6,0.0
14.601,0.0
14.602,0.0
14.603,0.0
14.604,0.0
14.605,0.0
14.606,0.0
14.607,0.0
14.608,0.0
14.609,0.0
14.61,0.0
14.611,0.0
14.612,0.0
14.613,0.0
14.614,0.0
14.615,0.0
14.616,0.0
14.617,0.0
14.618,0.0
14.619,0.0
14.62,0.0
14.621,0.0
14.622,0.0
14.623,0.0
14.624,0.0
14.625,0.0
14.626,0.0
14.627,0.0
14.628,0.0
14.629,0.0
14.63,0.0
14.631,0.0
14.632,0.0
14.633,0.0
14.634,0.0
14.635,0.0
14.636,0.0
14.637,0.0
14.638,0.0
14.639,0.0
14.64,0.0
14.641,0.0
14.642,0.0
14.643,0.0
14.644,0.0
14.645,0.0
14.646,0.0
14.647,0.0
14.648,0.0
14.649,0.0
14.65,0.0
14.651,0.0
14.652,0.0
14.653,0.0
14.654,0.0
14.655,0.0
14.656,0.0
14.657,0.0
14.658,0.0
14.659,0.0
14.66,0.0
14.661,0.0
14.662,0.0
14.663,0.0
14.664,0.0
14.665,0.0
14.666,0.0
14.667,0.0
14.668,0.0
14.669,0.0
14.67,0.0
14.671,0.0
14.672,0.0
14.673,0.0
14.674,0.0
14.675,0.0
14.676,0.0
14.677,0.0
14.678,0.0
14.679,0.0
14.68,0.0
14.681,0.0
14.682,0.0
14.683,0.0
14.684,0.0
14.685,0.0
14.686,0.0
14.687,0.0
14.688,0.0
14.689,0.0
14.69,0.0
14.691,0.0
14.692,0.0
14.693,0.0
14.694,0.0
14.695,0.0
14.696,0.0
14.697,0.0
14.698,0.0
14.699,0.0
14.7,0.0
14.701,0.0
14.702,0.0
14.703,0.0
14.704,0.0
14.705,0.0
14.706,0.0
14.707,0.0
14.708,0.0
14.709,0.0
14.71,0.0
14.711,0.0
14.712,0.0
14.713,0.0
14.714,0.0
14.715,0.0
14.716,0.0
14.717,0.0
14.718,0.0
14.719,0.0
14.72,0.0
14.721,0.0
14.722,0.0
14.723,0.0
14.724,0.0
14.725,0.0
14.726,0.0
14.727,0.0
14.728,0.0
14.729,0.0
14.73,0.0
14.731,0.0
14.732,0.0
14.733,0.0
14.734,0.0
14.735,0.0
14.736,0.0
14.737,0.0
14.738,0.0
14.739,0.0
14.74,0.0
14.741,0.0
14.742,0.0
14.743,0.0
14.744,0.0
14.745,0.0
14.746,0.0
14.747,0.0
14.748,0.0
14.749,0.0
14.75,0.0
14.751,0.0
14.752,0.0
14.753,0.0
14.754,0.0
14.755,0.0
14.756,0.0
14.757,0.0
14.758,0.0
14.759,0.0
14.76,0.0
14.761,0.0
14.762,0.0
14.763,0.0
14.764,0.0
14.765,0.0
14.766,0.0
14.767,0.0
14.768,0.0
14.769,0.0
14.77,0.0
14.771,0.0
14.772,0.0
14.773,0.0
14.774,0.0
14.775,0.0
14.776,0.0
14.777,0.0
14.778,0.0
14.779,0.0
14.78,0.0
14.781,0.0
14.782,0.0
14.783,0.0
14.784,0.0
14.785,0.0
14.786,0.0
14.787,0.0
14.788,0.0
14.789,0.0
14.79,0.0
14.791,0.0
14.792,0.0
14.793,0.0
14.794,0.0
14.795,0.0
14.796,0.0
14.797,0.0
14.798,0.0
14.799,0.0
14.8,0.0
14.801,0.0
14.802,0.0
14.803,0.0
14.804,0.0
14.805,0.0
14.806,0.0
14.807,0.0
14.808,0.0
14.809,0.0
14.81,0.0
14.811,0.0
14.812,0.0
14.813,0.0
14.814,0.0
14.815,0.0
14.816,0.0
14.817,0.0
14.818,0.0
14.819,0.0
14.82,0.0
14.821,0.0
14.822,0.0
14.823,0.0
14.824,0.0
14.825,0.0
14.826,0.0
14.827,0.0
14.828,0.0
14.829,0.0
14.83,0.0
14.831,0.0
14.832,0.0
14.833,0.0
14.834,0.0
14.835,0.0
14.836,0.0
14.837,0.0
14.838,0.0
14.839,0.0
14.84,0.0
14.841,0.0
14.842,0.0
14.843,0.0
14.844,0.0
14.845,0.0
14.846,0.0
14.847,0.0
14.848,0.0
14.849,0.0
14.85,0.0
14.851,0.0
14.852,0.0
14.853,0.0
14.854,0.0
14.855,0.0
14.856,0.0
14.857,0.0
14.858,0.0
14.859,0.0
14.86,0.0
14.861,0.0
14.862,0.0
14.863,0.0
14.864,0.0
14.865,0.0
14.866,0.0
14.867,0.0
14.868,0.0
14.869,0.0
14.87,0.0
14.871,0.0
14.872,0.0
14.873,0.0
14.874,0.0
14.875,0.0
14.876,0.0
14.877,0.0
14.878,0.0
14.879,0.0
14.88,0.0
14.881,0.0
14.882,0.0
14.883,0.0
14.884,0.0
14.885,0.0
14.886,0.0
14.887,0.0
14.888,0.0
14.889,0.0
14.89,0.0
14.891,0.0
14.892,0.0
14.893,0.0
14.894,0.0
14.895,0.0
14.896,0.0
14.897,0.0
14.898,0.0
14.899,0.0
14.9,0.0
14.901,0.0
14.902,0.0
14.903,0.0
14.904,0.0
14.905,0.0
14.906,0.0
14.907,0.0
14.908,0.0
14.909,0.0
14.91,0.0
14.911,0.0
14.912,0.0
14.913,0.0
14.914,0.0
14.915,0.0
14.916,0.0
14.917,0.0
14.918,0.0
14.919,0.0
14.92,0.0
14.921,0.0
14.922,0.0
14.923,0.0
14.924,0.0
14.925,0.0
14.926,0.0
14.927,0.0
14.928,0.0
14.929,0.0
14.93,0.0
14.931,0.0
14.932,0.0
14.933,0.0
14.934,0.0
14.935,0.0
14.936,0.0
14.937,0.0
14.938,0.0
14.939,0.0
14.94,0.0
14.941,0.0
14.942,0.0
14.943,0.0
14.944,0.0
14.945,0.0
14.946,0.0
14.947,0.0
14.948,0.0
14.949,0.0
14.95,0.0
14.951,0.0
14.952,0.0
14.953,0.0
14.954,0.0
14.955,0.0
14.956,0.0
14.957,0.0
14.958,0.0
14.959,0.0
14.96,0.0
14.961,0.0
14.962,0.0
14.963,0.0
14.964,0.0
14.965,0.0
14.966,0.0
14.967,0.0
14.968,0.0
14.969,0.0
14.97,0.0
14.971,0.0
14.972,0.0
14.973,0.0
14.974,0.0
14.975,0.0
14.976,0.0
14.977,0.0
14.978,0.0
14.979,0.0
14.98,0.0
14.981,0.0
14.982,0.0
14.983,0.0
14.984,0.0
14.985,0.0
14.986,0.0
14.987,0.0
14.988,0.0
14.989,0.0
14.99,0.0
14.991,0.0
14.992,0.0
14.993,0.0
14.994,0.0
14.995,0.0
14.996,0.0
14.997,0.0
14.998,0.0
14.999,0.0
15.0,-0.105
15.001,-0.105
15.002,-0.105
15.003,-0.105
15.004,-0.105
15.005,-0.105
15.006,-0.105
15.007,-0.105
15.008,-0.105
15.009,-0.105
15.01,-0.105
15.011,-0.105
15.012,-0.105
15.013,-0.105
15.014,-0.105
15.015,-0.105
15.016,-0.105
15.017,-0.105
15.018,-0.105
15.019,-0.105
15.02,-0.105
15.021,-0.105
15.022,-0.105
15.023,-0.105
15.024,-0.105
15.025,-0.105
15.026,-0.105
15.027,-0.105
15.028,-0.105
15.029,-0.105
15.03,-0.105
15.031,-0.105
15.032,-0.105
15.033,-0.105
15.034,-0.105
15.035,-0.105
15.036,-0.105
15.037,-0.105
15.038,-0.105
15.039,-0.105
15.04,-0.105
15.041,-0.105
15.042,-0.105
15.043,-0.105
15.044,-0.105
15.045,-0.105
15.046,-0.105
15.047,-0.105
15.048,-0.105
15.049,-0.105
15.05,-0.105
15.051,-0.105
15.052,-0.105
15.053,-0.105
15.054,-0.105
15.055,-0.105
15.056,-0.105
15.057,-0.105
15.058,-0.105
15.059,-0.105
15.06,-0.105
15.061,-0.105
15.062,-0.105
15.063,-0.105
15.064,-0.105
15.065,-0.105
15.066,-0.105
15.067,-0.105
15.068,-0.105
15.069,-0.105
15.07,-0.105
15.071,-0.105
15.072,-0.105
15.073,-0.105
15.074,-0.105
15.075,-0.105
15.076,-0.105
15.077,-0.105
15.078,-0.105
15.079,-0.105
15.08,-0.105
15.081,-0.105
15.082,-0.105
15.083,-0.105
15.084,-0.105
15.085,-0.105
15.086,-0.105
15.087,-0.105
15.088,-0.105
15.089,-0.105
15.09,-0.105
15.091,-0.105
15.092,-0.105
15.093,-0.105
15.094,-0.105
15.095,-0.105
15.096,-0.105
15.097,-0.105
15.098,-0.105
15.099,-0.105
15.1,-0.105
15.101,-0.105
15.102,-0.105
15.103,-0.105
15.104,-0.105
15.105,-0.105
15.106,-0.105
15.107,-0.105
15.108,-0.105
15.109,-0.105
15.11,-0.105
15.111,-0.105
15.112,-0.105
15.113,-0.105
15.114,-0.105
15.115,-0.105
15.116,-0.105
15.117,-0.105
15.118,-0.105
15.119,-0.105
15.12,-0.105
15.121,-0.105
15.122,-0.105
15.123,-0.105
15.124,-0.105
15.125,-0.105
15.126,-0.105
15.127,-0.105
15.128,-0.105
15.129,-0.105
15.13,-0.105
15.131,-0.105
15.132,-0.105
15.133,-0.105
15.134,-0.105
15.135,-0.105
15.136,-0.105
15.137,-0.105
15.138,-0.105
15.139,-0.105
15.14,-0.105
15.141,-0.105
15.142,-0.105
15.143,-0.105
15.144,-0.105
15.145,-0.105
15.146,-0.105
15.147,-0.105
15.148,-0.105
15.149,-0.105
15.15,-0.105
15.151,-0.105
15.152,-0.105
15.153,-0.105
15.154,-0.105
15.155,-0.105
15.156,-0.105
15.157,-0.105
15.158,-0.105
15.159,-0.105
15.16,-0.105
15.161,-0.105
15.162,-0.105
15.163,-0.105
15.164,-0.105
15.165,-0.105
15.166,-0.105
15.167,-0.105
15.168,-0.105
15.169,-0.105
15.17,-0.105
15.171,-0.105
15.172,-0.105
15.173,-0.105
15.174,-0.105
15.175,-0.105
15.176,-0.105
15.177,-0.105
15.178,-0.105
15.179,-0.105
15.18,-0.105
15.181,-0.105
15.182,-0.105
15.183,-0.105
15.184,-0.105
15.185,-0.105
15.186,-0.105
15.187,-0.105
15.188,-0.105
15.189,-0.105
15.19,-0.105
15.191,-0.105
15.192,-0.105
15.193,-0.105
15.194,-0.105
15.195,-0.105
15.196,-0.105
15.197,-0.105
15.198,-0.105
15.199,-0.105
15.2,-0.105
15.201,-0.105
15.202,-0.105
15.203,-0.105
15.204,-0.105
15.205,-0.105
15.206,-0.105
15.207,-0.105
15.208,-0.105
15.209,-0.105
15.21,-0.105
15.211,-0.105
15.212,-0.105
15.213,-0.105
15.214,-0.105
15.215,-0.105
15.216,-0.105
15.217,-0.105
15.218,-0.105
15.219,-0.105
15.22,-0.105
15.221,-0.105
15.222,-0.105
15.223,-0.105
15.224,-0.105
15.225,-0.105
15.226,-0.105
15.227,-0.105
15.228,-0.105
15.229,-0.105
15.23,-0.105
15.231,-0.105
15.232,-0.105
15.233,-0.105
15.234,-0.105
15.235,-0.105
15.236,-0.105
15.237,-0.105
15.238,-0.105
15.239,-0.105
15.24,-0.105
15.241,-0.105
15.242,-0.105
15.243,-0.105
15.244,-0.105
15.245,-0.105
15.246,-0.105
15.247,-0.105
15.248,-0.105
15.249,-0.105
15.25,-0.105
15.251,-0.105
15.252,-0.105
15.253,-0.105
15.254,-0.105
15.255,-0.105
15.256,-0.105
15.257,-0.105
15.258,-0.105
15.259,-0.105
15.26,-0.105
15.261,-0.105
15.262,-0.105
15.263,-0.105
15.264,-0.105
15.265,-0.105
15.266,-0.105
15.267,-0.105
15.268,-0.105
15.269,-0.105
15.27,-0.105
15.271,-0.105
15.272,-0.105
15.273,-0.105
15.274,-0.105
15.275,-0.105
15.276,-0.105
15.277,-0.105
15.278,-0.105
15.279,-0.105
15.28,-0.105
15.281,-0.105
15.282,-0.105
15.283,-0.105
15.284,-0.105
15.285,-0.105
15.286,-0.105
15.287,-0.105
15.288,-0.105
15.289,-0.105
15.29,-0.105
15.291,-0.105
15.292,-0.105
15.293,-0.105
15.294,-0.105
15.295,-0.105
15.296,-0.105
15.297,-0.105
15.298,-0.105
15.299,-0.105
15.3,-0.105
15.301,-0.105
15.302,-0.105
15.303,-0.105
15.304,-0.105
15.305,-0.105
15.306,-0.105
15.307,-0.105
15.308,-0.105
15.309,-0.105
15.31,-0.105
15.311,-0.105
15.312,-0.105
15.313,-0.105
15.314,-0.105
15.315,-0.105
15.316,-0.105
15.317,-0.105
15.318,-0.105
15.319,-0.105
15.32,-0.105
15.321,-0.105
15.322,-0.105
15.323,-0.105
15.324,-0.105
15.325,-0.105
15.326,-0.105
15.327,-0.105
15.328,-0.105
15.329,-0.105
15.33,-0.105
15.331,-0.105
15.332,-0.105
15.333,-0.105
15.334,-0.105
15.335,-0.105
15.336,-0.105
15.337,-0.105
15.338,-0.105
15.339,-0.105
15.34,-0.105
15.341,-0.105
15.342,-0.105
15.343,-0.105
15.344,-0.105
15.345,-0.105
15.346,-0.105
15.347,-0.105
15.348,-0.105
15.349,-0.105
15.35,-0.105
15.351,-0.105
15.352,-0.105
15.353,-0.105
15.354,-0.105
15.355,-0.105
15.356,-0.105
15.357,-0.105
15.358,-0.105
15.359,-0.105
15.36,-0.105
15.361,-0.105
15.362,-0.105
15.363,-0.105
15.364,-0.105
15.365,-0.105
15.366,-0.105
15.367,-0.105
15.368,-0.105
15.369,-0.105
15.37,-0.105
15.371,-0.105
15.372,-0.105
15.373,-0.105
15.374,-0.105
15.375,-0.105
15.376,-0.105
15.377,-0.105
15.378,-0.105
15.379,-0.105
15.38,-0.105
15.381,-0.105
15.382,-0.105
15.383,-0.105
15.384,-0.105
15.385,-0.105
15.386,-0.105
15.387,-0.105
15.388,-0.105
15.389,-0.105
15.39,-0.105
15.391,-0.105
15.392,-0.105
15.393,-0.105
15.394,-0.105
15.395,-0.105
15.396,-0.105
15.397,-0.105
15.398,-0.105
15.399,-0.105
15.4,-0.105
15.401,-0.105
15.402,-0.105
15.403,-0.105
15.404,-0.105
15.405,-0.105
15.406,-0.105
15.407,-0.105
15.408,-0.105
15.409,-0.105
15.41,-0.105
15.411,-0.105
15.412,-0.105
15.413,-0.105
15.414,-0.105
15.415,-0.105
15.416,-0.105
15.417,-0.105
15.418,-0.105
15.419,-0.105
15.42,-0.105
15.421,-0.105
15.422,-0.105
15.423,-0.105
15.424,-0.105
15.425,-0.105
15.426,-0.105
15.427,-0.105
15.428,-0.105
15.429,-0.105
15.43,-0.105
15.431,-0.105
15.432,-0.105
15.433,-0.105
15.434,-0.105
15.435,-0.105
15.436,-0.105
15.437,-0.105
15.438,-0.105
15.439,-0.105
15.44,-0.105
15.441,-0.105
15.442,-0.105
15.443,-0.105
15.444,-0.105
15.445,-0.105
15.446,-0.105
15.447,-0.105
15.448,-0.105
15.449,-0.105
15.45,-0.105
15.451,-0.105
15.452,-0.105
15.453,-0.105
15.454,-0.105
15.455,-0.105
15.456,-0.105
15.457,-0.105
15.458,-0.105
15.459,-0.105
15.46,-0.105
15.461,-0.105
15.462,-0.105
15.463,-0.105
15.464,-0.105
15.465,-0.105
15.466,-0.105
15.467,-0.105
15.468,-0.105
15.469,-0.105
15.47,-0.105
15.471,-0.105
15.472,-0.105
15.473,-0.105
15.474,-0.105
15.475,-0.105
15.476,-0.105
15.477,-0.105
15.478,-0.105
15.479,-0.105
15.48,-0.105
15.481,-0.105
15.482,-0.105
15.483,-0.105
15.484,-0.105
15.485,-0.105
15.486,-0.105
15.487,-0.105
15.488,-0.105
15.489,-0.105
15.49,-0.105
15.491,-0.105
15.492,-0.105
15.493,-0.105
15.494,-0.105
15.495,-0.105
15.496,-0.105
15.497,-0.105
15.498,-0.105
15.499,-0.105
15.5,0.0
15.501,0.0
15.502,0.0
15.503,0.0
15.504,0.0
15.505,0.0
15.506,0.0
15.507,0.0
15.508,0.0
15.509,0.0
15.51,0.0
15.511,0.0
15.512,0.0
15.513,0.0
15.514,0.0
15.515,0.0
15.516,0.0
15.517,0.0
15.518,0.0
15.519,0.0
15.52,0.0
15.521,0.0
15.522,0.0
15.523,0.0
15.524,0.0
15.525,0.0
15.526,0.0
15.527,0.0
15.528,0.0
15.529,0.0
15.53,0.0
15.531,0.0
15.532,0.0
15.533,0.0
15.534,0.0
15.535,0.0
15.536,0.0
15.537,0.0
15.538,0.0
15.539,0.0
15.54,0.0
15.541,0.0
15.542,0.0
15.543,0.0
15.544,0.0
15.545,0.0
15.546,0.0
15.547,0.0
15.548,0.0
15.549,0.0
15.55,0.0
15.551,0.0
15.552,0.0
15.553,0.0
15.554,0.0
15.555,0.0
15.556,0.0
15.557,0.0
15.558,0.0
15.559,0.0
15.56,0.0
15.561,0.0
15.562,0.0
15.563,0.0
15.564,0.0
15.565,0.0
15.566,0.0
15.567,0.0
15.568,0.0
15.569,0.0
15.57,0.0
15.571,0.0
15.572,0.0
15.573,0.0
15.574,0.0
15.575,0.0
15.576,0.0
15.577,0.0
15.578,0.0
15.579,0.0
15.58,0.0
15.581,0.0
15.582,0.0
15.583,0.0
15.584,0.0
15.585,0.0
15.586,0.0
15.587,0.0
15.588,0.0
15.589,0.0
15.59,0.0
15.591,0.0
15.592,0.0
15.593,0.0
15.594,0.0
15.595,0.0
15.596,0.0
15.597,0.0
15.598,0.0
15.599,0.0
15.6,0.0
15.601,0.0
15.602,0.0
15.603,0.0
15.604,0.0
15.605,0.0
15.606,0.0
15.607,0.0
15.608,0.0
15.609,0.0
15.61,0.0
15.611,0.0
15.612,0.0
15.613,0.0
15.614,0.0
15.615,0.0
15.616,0.0
15.617,0.0
15.618,0.0
15.619,0.0
15.62,0.0
15.621,0.0
15.622,0.0
15.623,0.0
15.624,0.0
15.625,0.0
15.626,0.0
15.627,0.0
