TIME,POSITION,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF
4.25,-0.15,6.383772292212613,0.0531183858704525,3.8080672526381574,0.06093622059330399,8.947894549149058,0.33712224059583973,0.027763117676551676,0.027763117702883373
5.75,0,6.376968173356406,0.052330565872295676,3.834298988918976,0.0604029520034328,8.937800920614677,0.3364926959324732,0.027357655051045773,0.027357655029153993
7.25,-0.15,6.370559235773015,0.05195862023413185,3.8206746612735967,0.06043288055815788,9.016133971865992,0.3402693027335369,0.027272246714763845,0.027272246682884232
8.75,0,6.369356993227895,0.05219203931360482,3.791091019619995,0.06082269919391142,9.085858695915583,0.34374909105890544,0.02745875951561712,0.027458759494771397
10.25,-0.15,6.376619426475637,0.05291215805505237,3.779817015533114,0.061162374310238826,9.052232773257591,0.3422145206979949,0.027738606221719513,0.027738606193164653
11.75,0,6.391136113457689,0.054169300825408016,3.776297719093599,0.06158048717586709,8.94522551782345,0.33717530102369025,0.028159224095271208,0.028159224131454053
13.25,-0.15,6.395776341480454,0.05463257638809656,3.7710303890145305,0.06177401757669873,8.918328164459721,0.3359401887517155,0.02832659763766982,0.02832659764729659
14.75,0,6.380439408024676,0.05297724794981019,3.800812654075478,0.060962290104584496,8.981655274587675,0.3387533106759922,0.027643108773566325,0.027643108800236287
16.25,-0.15,6.378061461081453,0.05240877629123202,3.817697792013729,0.06063069222607504,8.990173558161187,0.339068259368489,0.027454134728842287,0.027454134694710624
17.75,0,6.428611292602049,0.05686468080821423,3.695124986852634,0.06336443096570854,8.998920366520755,0.34024051355494733,0.03023216767760666,0.030232167714480198
19.25,0.75,6.520985586714666,0.06494913741995405,3.466344512004734,0.06788167136420543,9.07147500060398,0.34509949592362654,0.03561884609646895,0.035618846118361205
20.75,0.6,6.585334307730845,0.07061105279485798,3.305170733823657,0.07064874398574875,9.14192578726631,0.34944885358001726,0.039613752771458406,0.03961375275076297
22.25,0.75,6.6013024570612515,0.07242130850284066,3.2285638201931652,0.07161459897557289,9.226738772239386,0.3539561021913013,0.04108826150027264,0.041088261512358865
23.75,0.6,6.6104424560551065,0.07318611320224795,3.2256767591319737,0.07181251245865397,9.185012643644034,0.3519816718571522,0.041466496813244755,0.041466496805339724
25.25,0.75,6.622932136671234,0.07374601793559916,3.267837074297804,0.071685785993548,9.043758444498614,0.3450426809704913,0.04144526295960305,0.04144526299289212
26.75,0.6,6.618774189714884,0.07323814612624742,3.282782016100384,0.07146989065022304,9.038385100398909,0.34470097527825644,0.041192883135884976,0.04119288308898054
28.25,0.75,6.604589503973529,0.07224670104040402,3.266610178837434,0.07133259604808215,9.143194434867311,0.34975210827255354,0.04093720566557053,0.040937205727156506
29.75,0.6,6.600288494884931,0.07169734959665101,3.281299541855407,0.07110862473410617,9.142988959775527,0.3496575474004519,0.04064911657045288,0.040649116621963556
31.25,0.75,6.600438074674947,0.07092534456326118,3.341074270605143,0.0705348402743394,9.045169736429399,0.3446825168467296,0.04005476545134406,0.04005476550562304
32.75,0.6,6.605820282724029,0.0715083090211208,3.3157922713511088,0.07086070047753085,9.07562981915065,0.3462753404527458,0.04043813936223377,0.04043813938859528
34.25,0.75,6.660299951249735,0.0766924869255464,3.15377528693613,0.07315604432082565,9.183196958449066,0.3523776119495447,0.043575575812707566,0.04357557580478129
35.75,1.5,6.774066271438066,0.0830981054587369,3.129688593201148,0.07497449114112804,8.961678321636777,0.34222519595689926,0.0468683781164917,0.046868378124333566
37.25,1.35,6.873305456013949,0.08326051228837274,3.44790701796679,0.07393105226485065,8.308764821854592,0.3107243237246388,0.045747828189789126,0.04574782822837239
38.75,1.5,6.903614955024866,0.07762928611498929,3.8293438007990166,0.07044881641516433,7.727810107359867,0.2827547945800643,0.0423025155418432,0.042302515541587954
40.25,1.35,6.917561444157101,0.07465560472531732,4.009377367426812,0.06838058587124154,7.443346347820008,0.2691344335228306,0.04102342960241411,0.04102342962458678
41.75,1.5,6.938707057564186,0.07556918207491282,4.016626137847526,0.06868527645481431,7.388585274426427,0.2667115042207737,0.04183259237560845,0.041832592386993744
43.25,1.35,6.943436486990941,0.07596273121524119,3.9951953309426167,0.06901754932511066,7.441781973761837,0.2692220864809226,0.04268512837262548,0.04268512838418519
44.75,1.5,6.9386010482558325,0.0752645522699051,3.996271264018106,0.06883245937821435,7.495782331082611,0.2716144666298975,0.043185988403228126,0.04318598843582302
46.25,1.35,6.939334534969386,0.07519088653620026,3.9884872102718574,0.0689009133739808,7.534003507878497,0.27336568611594586,0.043948108025727524,0.043948108049923724
47.75,1.5,6.951108796554296,0.07718557727100184,3.918309475579725,0.07003113102111436,7.613560977941167,0.2773270833865382,0.04564552063119683,0.04564552066558085
49.25,1.35,6.952385431324732,0.07770624399731271,3.8885489417234536,0.07039907298438665,7.667360260486033,0.2798886024791788,0.04667332614706165,0.04667332618142033
50.75,1.5,6.946922580797875,0.07801650664049199,3.8438793655629424,0.07077954716807272,7.769661205492983,0.28467161006818137,0.04771602331507383,0.04771602331097413
52.25,1.35,6.954318050553912,0.08054657680763427,3.7324142876705273,0.07218201159396224,7.910489926936701,0.2915662635452299,0.04971547345865388,0.04971547344441862
53.75,1.5,6.953789990964266,0.08387827526051862,3.6081553099175667,0.07365960567869916,7.994322351931896,0.2959656339818728,0.05144264914031616,0.05144264916366808
55.25,0.75,6.856381199267513,0.08219412559605584,3.5069910023320574,0.07326846625709409,8.187768655588146,0.30490996320726543,0.0502776460088596,0.05027764605135231
56.75,0,6.6482895459723075,0.07430418245290989,3.3555395063644995,0.07134230330827991,8.804238186056214,0.3333728430780852,0.04602929303340757,0.046029293082841
58.25,-0.75,6.428317241562986,0.05992834918312699,3.4897082034855162,0.06605164470613197,9.303371644167212,0.3559261139033893,0.037196845539576015,0.03719684552299276
59.75,-0.9,6.303813611974373,0.044308750890648285,4.1445536012898625,0.05389190867732653,8.669539383314218,0.3221016119860639,0.026573813546986846,0.02657381357104926
61.25,-0.75,6.334921850893472,0.04276697039692191,4.372070755821322,0.050614274385321165,8.051932548001632,0.2926753144462405,0.024637822531111877,0.02463782251258615
62.75,0,6.405258173697787,0.048302539492029124,4.219749132492847,0.05494200912544155,8.118692705172512,0.2967240821880168,0.02759643001385709,0.02759642999280634
